"","x"
"1","escenario"
"2","internacional"
"3","analiza"
"4","evolucion"
"5","reciente"
"6","perspectivas"
"7","economia"
"8","costo"
"9","deuda"
"10","largo"
"11","eurozona"
"12","mundial"
"13","proximos"
"14","describe"
"15","escenario"
"16","externo"
"17","probable"
"18","principales"
"19","riesgo"
"20","espana"
"21","francia"
"22","italia"
"23","alemania"
"24","coyuntura"
"25","actual"
"26","riesgo"
"27","escenario"
"28","externo"
"29","aumentado"
"30","significativamente"
"31","compleja"
"32","situacion"
"33","fiscal"
"34","financiera"
"35","eurozona"
"36","acentuado"
"37","endeble"
"38","crecimiento"
"39","economico"
"40","region"
"41","agudizado"
"42","tensiones"
"43","dudas"
"44","solvencia"
"45","fiscal"
"46","banco"
"47","expuestos"
"48","deuda"
"49","soberana"
"50","ello"
"51","repercutido"
"52","elevada"
"53","volatilidad"
"54","aversion"
"55","riesgo"
"56","mercados"
"57","mundiales"
"58","intensificacion"
"59","problema"
"60","deuda"
"61","soberana"
"62","eurozona"
"63","hizo"
"64","foco"
"65","atencion"
"66","trasladando"
"67","grecia"
"68","sostenibilidad"
"69","corresponde"
"70","interes"
"71","bonos"
"72","gobierno"
"73","genericos"
"74","corresponde"
"75","ipom"
"76","fiscal"
"77","importancia"
"78","sistemica"
"79","italia"
"80","espana"
"81","incluso"
"82","tensiones"
"83","propagado"
"84","economias"
"85","hace"
"86","presentaban"
"87","grado"
"88","contagio"
"89","contexto"
"90","incertidumbre"
"91","crecientes"
"92","dudas"
"93","sostenibilidad"
"94","fiscal"
"95","eurozona"
"96","premios"
"97","riesgo"
"98","soberano"
"99","mayoria"
"100","economias"
"101","region"
"102","continuado"
"103","aumentando"
"104","llegando"
"105","casos"
"106","cds"
"107","banco"
"108","maximos"
"109","historicos"
"110","manera"
"111","acotada"
"112","alemania"
"113","francia"
"114","visto"
"115","afectadas"
"116","costo"
"117","financiacion"
"118","situacion"
"119","espana"
"120","particular"
"121","italia"
"122","compleja"
"123","bajo"
"124","crecimiento"
"125","europa"
"126","economico"
"127","suman"
"128","importantes"
"129","necesidades"
"130","financiamiento"
"131","publico"
"132","problema"
"133","deuda"
"134","soberana"
"135","eurozona"
"136","afectado"
"137","balances"
"138","banco"
"139","incluso"
"140","unidos"
"141","incertidumbre"
"142","grado"
"143","exposicion"
"144","deuda"
"145","incidido"
"146","preocupacion"
"147","estabilidad"
"148","financiera"
"149","eurozona"
"150","necesidad"
"151","recapitalizar"
"152","banco"
"153","ello"
"154","reflejado"
"155","aumentos"
"156","importantes"
"157","premios"
"158","riesgo"
"159","bancario"
"160","europa"
"161","unidos"
"162","premios"
"163","riesgo"
"164","corporativos"
"165","evolucionado"
"166","forma"
"167","similar"
"168","condiciones"
"169","liquidez"
"170","mercados"
"171","interbancario"
"172","continuado"
"173","estrechandose"
"174","eurozona"
"175","limitando"
"176","opciones"
"177","financiamiento"
"178","medidos"
"179","simple"
"180","premios"
"181","cds"
"182","principales"
"183","banco"
"184","centrales"
"185","adoptado"
"186","diversas"
"187","medidas"
"188","definicion"
"189","glosario"
"190","corresponde"
"191","ipom"
"192","aumentar"
"193","provision"
"194","liquidez"
