"","x"
"1","escenario"
"2","internacional"
"3","analiza"
"4","evolucion"
"5","reciente"
"6","perspectivas"
"7","economia"
"8","actividad"
"9","mundial"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","relevante"
"16","considerado"
"17","probable"
"18","economia"
"19","principales"
"20","riesgo"
"21","crecimiento"
"22","mundial"
"23","recuperacion"
"24","mundial"
"25","seguido"
"26","distintos"
"27","ritmos"
"28","crecimiento"
"29","acelerado"
"30","economias"
"31","emergentes"
"32","respecto"
"33","desarrolladas"
"34","ello"
"35","primeras"
"36","superan"
"37","creces"
"38","niveles"
"39","pib"
"40","crisis"
"41","varias"
"42","cerrado"
"43","brechas"
"44","capacidad"
"45","acumularon"
"46","recesion"
"47","internacional"
"48","economias"
"49","desarrolladas"
"50","cambio"
"51","mantienen"
"52","niveles"
"53","elevados"
"54","desempleo"
"55","incierto"
"56","cuanto"
"57","tiempo"
"58","sostener"
"59","diferenciacion"
"60","ambos"
"61","grupos"
"62","regiones"
"63","ponderadas"
"64","ppc"
"65","economias"
"66","desarrolladas"
"67","australia"
"68","canada"
"69","unidos"
"70","suecia"
"71","suiza"
"72","factores"
"73","explican"
"74","relativa"
"75","lentitud"
"76","recuperacion"
"77","economias"
"78","emergentes"
"79","arabia"
"80","saudita"
"81","argentina"
"82","economias"
"83","desarrolladas"
"84","destaca"
"85","fragilidad"
"86","financiera"
"87","consumidores"
"88","filipinas"
"89","hong"
"90","kong"
"91","india"
"92","indonesia"
"93","israel"
"94","malasia"
"95","mexico"
"96","republica"
"97","corea"
"98","rusia"
"99","singapur"
"100","taiwan"
"101","tailandia"
"102","venezuela"
"103","instituciones"
"104","financieras"
"105","gobiernos"
"106","hogar"
"107","sufrido"
"108","significativas"
"109","perdidas"
"110","riqueza"
"111","financiera"
"112","inmobiliaria"
"113","producto"
"114","crisis"
"115","suma"
"116","reserva"
"117","federal"
"118","unidos"
"119","debil"
"120","recuperacion"
"121","empleo"
"122","proceso"
"123","desendeudamiento"
"124","curso"
"125","mantiene"
"126","acotadas"
"127","perspectivas"
"128","crecimiento"
"129","consumo"
"130","privado"
"131","serie"
"132","estimulo"
"133","fiscal"
"134","aplicado"
"135","anteriores"
"136","llegando"
"137","fin"
"138","incluso"
"139","implementando"
"140","medidas"
"141","ajuste"
"142","fiscal"
"143","unidos"
"144","finalizaron"
"145","programas"
"146","estimular"
"147","compras"
"148","crecimiento"
"149","mundial"
"150","viviendas"
"151","automoviles"
"152","extenderan"
"153","recortes"
"154","impuestos"
"155","beneficios"
"156","desempleados"
"157","planes"
"158","consolidacion"
"159","variacion"
"160","fiscal"
"161","buscan"
"162","llevar"
"163","deuda"
"164","publica"
"165","situacion"
"166","sostenible"
"167","largo"
"168","prom"
"169","prom"
"170","region"
"171","destaca"
"172","heterogeneidad"
"173","desempeno"
"174","f"
"175","f"
"176","f"
"177","mundo"
"178","ppc"
"179","economias"
"180","rezagadas"
"181","tensiones"
"182","mundial"
"183","tc"
"184","mercado"
"185","mercados"
"186","financieros"
"187","originados"
"188","fragilidad"
"189","fiscal"
"190","financiera"
"191","unidos"
"192","miembros"
