"","x"
"1","resumen"
"2","resumen"
"3","fondo"
"4","gubernamental"
"5","petroleo"
"6","noruego"
"7","enfrenta"
"8","precio"
"9","cobre"
"10","excepcionalmente"
"11","alto"
"12","mercado"
"13","fondo"
"14","junto"
"15","regla"
"16","superavit"
"17","fiscal"
"18","estructural"
"19","generaria"
"20","pib"
"21","importantes"
"22","superavit"
"23","fiscales"
"24","efectivos"
"25","ello"
"26","abre"
"27","pregunta"
"28","administrar"
"29","recursos"
"30","mitigar"
"31","efectos"
"32","bonanza"
"33","tener"
"34","desarrollo"
"35","comparacion"
"36","fondos"
"37","estabilizacion"
"38","chileno"
"39","noruego"
"40","largo"
"41","economia"
"42","especial"
"43","considerando"
"44","apreciacion"
"45","peso"
"46","tiende"
"47","generar"
"48","mejora"
"49","terminos"
"50","intercambio"
"51","experiencia"
"52","interesante"
"53","administrar"
"54","bonanza"
"55","noruega"
"56","pais"
"57","alta"
"58","participacion"
"59","producto"
"60","basico"
"61","exportaciones"
"62","participacion"
"63","exportaciones"
"64","cobre"
"65","gas"
"66","petroleo"
"67","noruega"
"68","participacion"
"69","alta"
"70","sector"
"71","publico"
"72","propiedad"
"73","ambos"
"74","poseen"
"75","esquemas"
"76","similares"
"77","politica"
"78","fiscal"
"79","monetaria"
"80","noruega"
"81","principal"
"82","indicador"
"83","politica"
"84","fiscal"
"85","deficit"
"86","estructural"
"87","petrolero"
"88","superavit"
"89","estructural"
"90","ambos"
"91","politica"
"92","monetaria"
"93","guia"
"94","esquema"
"95","metas"
"96","inflacion"
"97","cambio"
"98","flotante"
"99","fondo"
"100","gubernamental"
"101","petroleo"
"102","noruega"
"103","adelante"
"104","fondo"
"105","creado"
"106","dar"
"107","ingresos"
"108","petroleo"
"109","manejo"
"110","coherente"
"111","objetivos"
"112","largo"
"113","politica"
"114","economica"
"115","definidos"
"116","estabilizar"
"117","gasto"
"118","fiscal"
"119","respecto"
"120","fluctuaciones"
"121","corto"
"122","asociadas"
"123","ingresos"
"124","petroleo"
"125","descripcion"
"126","reglamentacion"
"127","vigente"
"128","encuentra"
"129","financiar"
"130","deficit"
"131","generara"
"132","creciente"
"133","gasto"
"134","actualmente"
"135","proceso"
"136","modificacion"
"137","pensiones"
"138","decreciente"
"139","ingreso"
"140","petroleo"
