"","x"
"1","r"
"2","t"
"3","r"
"4","aescenario"
"5","l"
"6","iinternacional"
"7","examinan"
"8","evolucion"
"9","reciente"
"10","perspectivas"
"11","economia"
"12","mundial"
"13","proximos"
"14","delineando"
"15","escenario"
"16","externo"
"17","probable"
"18","enfrentara"
"19","economia"
"20","analizan"
"21","evolucion"
"22","actividad"
"23","economica"
"24","mundial"
"25","inflacion"
"26","internacional"
"27","terminos"
"28","intercambio"
"29","condiciones"
"30","financieras"
"31","internacionales"
"32","sintesis"
"33","escenario"
"34","internacional"
"35","visualiza"
"36","cambios"
"37","marginales"
"38","actividad"
"39","mundial"
"40","respecto"
"41","presentado"
"42","pasado"
"43","obstante"
"44","factores"
"45","riesgo"
"46","considerados"
"47","momento"
"48","recuperacion"
"49","lenta"
"50","precio"
"51","petroleo"
"52","falta"
"53","solucion"
"54","panorama"
"55","regional"
"56","aparecen"
"57","moderados"
"58","balanceados"
"59","conocida"
"60","fecha"
"61","actividad"
"62","economica"
"63","permite"
"64","pensar"
"65","riesgo"
"66","considerado"
"67","atenuado"
"68","manera"
"69","importante"
"70","riesgo"
"71","precio"
"72","crudo"
"73","considerado"
"74","escenario"
"75","mantiene"
"76","latente"
"77","incluso"
"78","haber"
"79","aumentado"
"80","inminente"
"81","ataque"
"82","militar"
"83","irak"
"84","agrega"
"85","actualidad"
"86","critica"
"87","situacion"
"88","produccion"
"89","crudo"
"90","venezuela"
"91","situacion"
"92","politica"
"93","aclarado"
"94","mantiene"
"95","algun"
"96","grado"
"97","incertidumbre"
"98","acerca"
"99","politicas"
"100","economicas"
"101","nuevo"
"102","gobierno"
"103","forma"
"104","enfrentara"
"105","compleja"
"106","situacion"
"107","fiscal"
"108","escenario"
"109","terminos"
"110","crecimiento"
"111","mundial"
"112","sufrido"
"113","correcciones"
"114","baja"
"115","efectos"
"116","produce"
"117","menor"
"118","crecimiento"
"119","resto"
"120","mundo"
"121","crecimiento"
"122","mundial"
"123","crecimiento"
"124","economico"
"125","principales"
"126","socios"
"127","comerciales"
"128","crecimiento"
"129","mundial"
"130","consensus"
"131","forecasts"
"132","ajustado"
"133","estimaciones"
"134","muestra"
"135","banco"
"136","inversion"
"137","estima"
"138","crecimiento"
"139","mundial"
"140","ponderado"
"141","paridad"
"142","poder"
"143","compra"
"144","ppc"
"145","proyectado"
"146","alcanza"
"147","previsto"
"148","escenario"
"149","mundial"
"150","mundial"
"151","crecimiento"
"152","mundial"
"153","sufrido"
"154","correcciones"
"155","baja"
"156","efectos"
"157","menor"
"158","crecimiento"
"159","resto"
"160","mundo"
"161","crecimiento"
"162","mundial"
"163","situara"
"164","dependiendo"
"165","pondera"
"166","socios"
"167","comerciales"
"168","principales"
"169","socios"
"170","comerciales"
"171","ppc"
"172","respectivamente"
"173","embargo"
"174","socios"
"175","pese"
"176","correcciones"
"177","baja"
"178","espera"
"179","recuperacion"
"180","comerciales"
"181","crecimiento"
"182","mundial"
"183","presente"
"184","respecto"
"185","registrado"
"186","hace"
"187","acentuada"
"188","ponderar"
"189","principales"
"190","socios"
"191","comerciales"
"192","espera"
"193","recuperacion"
"194","crecimiento"
"195","ponderado"
"196","participacion"
"197","pib"
"198","mundial"
"199","ppc"
"200","crecimiento"
"201","ponderado"
"202","participacion"
"203","exportaciones"
"204","totales"
"205","economica"
"206","finalmente"
"207","consolide"
"208","crecimiento"
"209","mundial"
"210","converja"
"211","ponderado"
"212","socios"
"213","comerciales"
"214","ponderado"
"215","estimaciones"
"216","p"
"217","proyecciones"
"218","ppc"
"219","fuentes"
"220","consensus"
"221","forecasts"
"222","outlook"
"223","crecimiento"
"224","mundial"
"225","ponderado"
"226","precios"
"227","paridad"
"228","poder"
"229","compra"
"230","supera"
"231","consensus"
"232","forecasts"
"233","ajustado"
"234","proyecciones"
"235","muestra"
"236","banco"
