"","x"
"1","escenario"
"2","internacional"
"3","analiza"
"4","evolucion"
"5","reciente"
"6","perspectivas"
"7","economia"
"8","crecimiento"
"9","economias"
"10","desarrolladas"
"11","mundial"
"12","proximos"
"13","describe"
"14","escenario"
"15","externo"
"16","relevante"
"17","variacion"
"18","considerado"
"19","probable"
"20","economia"
"21","crecimiento"
"22","mundial"
"23","economia"
"24","cerro"
"25","crecimiento"
"26","anticipado"
"27","acuerdo"
"28","primera"
"29","estimacion"
"30","disponible"
"31","variacion"
"32","trimestral"
"33","pib"
"34","anualizada"
"35","menos"
"36","esperado"
"37","trimestres"
"38","destacado"
"39","debilidad"
"40","inversion"
"41","residencial"
"42","residencial"
"43","ultima"
"44","mostro"
"45","recuperacion"
"46","fortaleza"
"47","consumo"
"48","explicada"
"49","gran"
"50","continua"
"51","creacion"
"52","empleos"
"53","sector"
"54","servicios"
"55","apoyaron"
"56","crecimiento"
"57","economia"
"58","mercado"
"59","inmobiliario"
"60","concluido"
"61","ajuste"
"62","caida"
"63","actividad"
"64","sector"
"65","suma"
"66","preocupacion"
"67","morosidad"
"68","credito"
"69","hipotecarios"
"70","menor"
"71","calidad"
"72","acentuar"
"73","correccion"
"74","adoptarse"
"75","politicas"
"76","otorgamiento"
"77","credito"
"78","estrictas"
"79","ejecutarse"
"80","hipotecas"
"81","incrementaria"
"82","altos"
"83","stocks"
"84","viviendas"
"85","venta"
"86","debilidad"
"87","inversion"
"88","residencial"
"89","reciente"
"90","riqueza"
"91","hogar"
"92","consumo"
"93","privado"
"94","explicacion"
"95","evidente"
"96","dadas"
"97","favorables"
"98","condiciones"
"99","financieras"
"100","variacion"
"101","flujos"
"102","caja"
"103","empresas"
"104","altos"
"105","indices"
"106","capacidad"
"107","utilizada"
"108","lado"
"109","mercado"
"110","laboral"
"111","continuado"
"112","dinamismo"
"113","creacion"
"114","empleos"
"115","seguido"
"116","apoyando"
"117","consumo"
"118","tasa"
"119","crecimiento"
"120","riqueza"
"121","inmobiliaria"
"122","disminuido"
"123","llegar"
"124","estabilizarse"
"125","crecimiento"
"126","riqueza"
"127","financiera"
"128","riqueza"
"129","continua"
"130","elevado"
"131","apoya"
"132","continuacion"
"133","expansion"
"134","consumo"
"135","escenario"
"136","contempla"
"137","crecimiento"
"138","desaceleraria"
"139","ubicandose"
"140","debajo"
"141","tendencia"
"142","3/4"
"143","luego"
"144","recuperarse"
"145","crecimiento"
"146","superior"
"147","anticipado"
"148","redundando"
"149","continua"
"150","correccion"
"151","proyecciones"
"152","fuentes"
"153","reserva"
"154","federal"
"155","unidos"
"156","observa"
"157","principales"
"158","economias"
"159","crecimientos"
"160","utilizando"
"161","set"
"162","indicadores"
"163","economicos"
"164","metodologias"
"165","estrella"
"166","mishkin"
"167","wright"
"168","bien"
"169","probabilidad"
"170","recesion"
"171","baja"
"172","solo"
"173","observaria"
"174","desaceleracion"
"175","implicar"
"176","reduccion"
"177","crecimiento"
"178","1/2"
"179","respecto"
"180","politica"
"181","monetaria"
"182","liderados"
"183","demanda"
"184","interna"
"185","firme"
"186","alemania"
"187","contribucion"
"188","crecimiento"
"189","pib"
"190","acotado"
