"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","crecimiento"
"16","mundial"
"17","probable"
"18","principales"
"19","riesgo"
"20","variacion"
"21","prom"
"22","prom"
"23","f"
"24","f"
"25","escenario"
"26","internacional"
"27","enfrentara"
"28","economia"
"29","mundo"
"30","ppc"
"31","proximos"
"32","preve"
"33","menos"
"34","favorable"
"35","esperado"
"36","mundial"
"37","tc"
"38","mercado"
"39","perspectivas"
"40","crecimiento"
"41","recortado"
"42","socios"
"43","comerciales"
"44","socios"
"45","comerciales"
"46","chilenos"
"47","creceran"
"48","tasa"
"49","similar"
"50","bienio"
"51","unidos"
"52","eurozona"
"53","esperaba"
"54","hace"
"55","terminos"
"56","intercambio"
"57","bajos"
"58","bien"
"59","india"
"60","ipom"
"61","calma"
"62","retornado"
"63","mercados"
"64","financieros"
"65","globales"
"66","resto"
"67","asia"
"68","excl"
"69","varios"
"70","factores"
"71","gatillaron"
"72","alta"
"73","volatilidad"
"74","primeros"
"75","exp"
"76","prod"
"77","basicos"
"78","siguen"
"79","vigentes"
"80","ello"
"81","probabilidad"
"82","episodios"
"83","similares"
"84","definiciones"
"85","glosario"
"86","horizonte"
"87","proyeccion"
"88","sigue"
"89","latente"
"90","tampoco"
"91","descartable"
"92","estimacion"
"93","mantenga"
"94","apetito"
"95","activos"
"96","riesgoos"
"97","ultimas"
"98","semanas"
"99","f"
"100","proyeccion"
"101","fuentes"
"102","banco"
"103","muestra"
"104","banco"
"105","pronto"
"106","espera"
"107","ambiente"
"108","incertidumbre"
"109","persista"
"110","inversion"
"111","consensus"
"112","forecasts"
"113","fmi"
"114","oficinas"
"115","pais"
"116","tiempo"
"117","estrechamiento"
"118","condiciones"
"119","financiamiento"
"120","emergentes"
"121","marcados"
"122","fuerte"
"123","aumento"
"124","volatilidad"
"125","mercados"
"126","financieros"
"127","reflejo"
"128","significativas"
"129","caidas"
"130","activos"
"131","riesgoos"
"132","ajustes"
"133","baja"
"134","interes"
"135","libre"
"136","riesgo"
"137","medidas"
"138","msci"
"139","moneda"
"140","bolsas"
"141","retrocedieron"
"142","principios"
"143","mediados"
"144","registro"
"145","volatilidad"
"146","volatilidad"
"147","bolsa"
"148","precio"
"149","petroleo"
"150","bonos"
"151","gobierno"
"152","economias"
"153","desarrolladas"
"154","cayeron"
"155","alcanzando"
"156","incluso"
"157","rendimientos"
"158","negativos"
"159","debe"
"160","bolsa"
"161","petroleo"
"162","wti"
"163","anadir"
"164","efecto"
"165","introduccion"
"166","tasa"
"167","politica"
"168","monetaria"
"169","negativa"
"170","mayoria"
"171","economias"
"172","emergentes"
"173","tensiones"
"174","mercados"
"175","financieros"
"176","evidenciaron"
"177","aumentos"
"178","premios"
"179","riesgo"
"180","cds"
"181","mediados"
"182","principios"
"183","monedas"
"184","registraron"
"185","depreciaciones"
"186","importantes"
"187","destacando"
"188","mexico"
"189","indico"
"190","semanas"
"191","precedentes"
"192","ipom"
"193","calma"
"194","vuelto"
"195","mercados"
"196","bolsas"
"197","monedas"
"198","premios"
"199","riesgo"
"200","encontraban"
"201","niveles"
"202","similares"
"203","favorables"
"204","corresponde"
"205","ipom"
"206","corresponde"
"207","vix"
"208","volatilidad"
"209","implicita"
"210","opciones"
"211","focos"
"212","volatilidad"
"213","dudas"
"214","fortaleza"
"215","recuperacion"
"216","economias"
"217","desarrolladas"
"218","implicancias"
"219","decisiones"
"220","politica"
"221","monetaria"
"222","consumo"
"223","mantenido"
"224","dinamico"
"225","mano"
"226","expectativas"
"227","consumidores"
"228","mantienen"
"229","elevadas"
"230","condiciones"
"231","financieras"
"232","expansivas"
"233","mercado"
"234","banco"
"235","laboral"
"236","robusto"
"237","asimismo"
"238","pesar"
"239","reciente"
"240","debilitamiento"
"241","interes"
"242","bonos"
"243","gobierno"
"244","indicadores"
"245","sector"
"246","servicios"
"247","mostrado"
"248","solido"
"249","crecimiento"
"250","embargo"
"251","existen"
"252","importantes"
"253","fuentes"
"254","preocupacion"
"255","asociadas"
"256","debilitamiento"
"257","sector"
"258","manufacturero"
"259","junto"
"260","sector"
"261","exportador"
"262","sufrido"
"263","suiza"
"264","alemania"
"265","fuerza"
"266","efectos"
"267","apreciacion"
"268","dolar"
"269","menor"
"270","dinamismo"
"271","demanda"
"272","externa"
"273","suma"
"274","baja"
"275","precio"
"276","petroleo"
"277","afectado"
"278","fuertemente"
"279","inversion"
"280","industrial"
"281","paralizando"
"282","varios"
"283","proyectos"
"284","encendido"
"285","debate"
"286","respecto"
"287","verdadero"
"288","impacto"
"289","baja"
"290","precios"
"291","combustibles"
"292","actividad"
"293","economia"
"294","creen"
"295","pesar"
"296","ajuste"
"297","inversion"
"298","primara"
"299","efecto"
"300","positivo"
"301","consumo"
"302","senalan"
"303","actuales"
"304","condiciones"
"305","desapalancamiento"
"306","efecto"
"307","menor"
"308","escenario"
"309","recuperacion"
"310","economia"
"311","estadounidense"
"312","ido"
"313","consolidando"
"314","corresponde"
"315","proyecta"
"316","crecera"
"317","moderadas"
"318","previstas"
"319","ipom"
"320","hara"
"321","crecimiento"
"322","inflacion"
"323","mantiene"
"324","debajo"
"325","medidas"
"326","subyacentes"
"327","dinamica"
"328","ascendente"
"329","registros"
"330","acercado"
"331","sobrepasado"
"332","premios"
"333","riesgo"
"334","economias"
"335","emergentes"
"336","asia"
"337","emergente"
"338","contexto"
"339","escenario"
"340","preve"
"341","tasa"
"342","fed"
"343","funds"
"344","europa"
"345","emergente"
"346","similar"
"347","supuesto"
"348","bien"
"349","tras"
"350","reunion"
"351","disminuyeron"
"352","diferencias"
"353","reserva"
"354","federal"
"355","fed"
"356","proyecta"
"357","hara"
"358","deduce"
"359","precios"
"360","activos"
"361","mercado"
"362","cree"
"363","accionar"
"364","mantiene"
"365","vision"
"366","politica"
"367","monetaria"
"368","expansiva"
"369","adelante"
"370","discrepancia"
"371","riesgo"
"372","tasa"
"373","fed"
"374","funds"
"375","mayores"
"376","previstas"
"377","precios"
"378","podrian"
"379","descomprimir"
"380","premios"
"381","generando"
"382","aumento"
"383","interes"
"384","largo"
"385","hechos"
"386","recientes"
