"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","principales"
"13","riesgo"
"14","crecimiento"
"15","mundial"
"16","variacion"
"17","alla"
"18","movimientos"
"19","observados"
"20","variables"
"21","espera"
"22","prom"
"23","prom"
"24","impulso"
"25","externo"
"26","recibira"
"27","economia"
"28","largo"
"29","horizonte"
"30","f"
"31","f"
"32","f"
"33","mundo"
"34","ppc"
"35","proyeccion"
"36","similar"
"37","estimado"
"38","embargo"
"39","riesgo"
"40","mundial"
"41","tc"
"42","mercado"
"43","mayores"
"44","factores"
"45","claridad"
"46","respecto"
"47","socios"
"48","comerciales"
"49","cambiaran"
"50","politicas"
"51","economicas"
"52","afectara"
"53","unidos"
"54","eurozona"
"55","economia"
"56","resto"
"57","mundo"
"58","modos"
"59","reciente"
"60","condiciones"
"61","financieras"
"62","externas"
"63","vuelto"
"64","menos"
"65","favorables"
"66","terminos"
"67","india"
"68","intercambio"
"69","mejorado"
"70","panorama"
"71","actividad"
"72","inflacion"
"73","resto"
"74","asia"
"75","excl"
"76","muestra"
"77","cambios"
"78","mayores"
"79","mundo"
"80","desarrollado"
"81","ido"
"82","exp"
"83","prod"
"84","basicos"
"85","asentando"
"86","escenario"
"87","mejor"
"88","desempeno"
"89","emergente"
"90","destaca"
"91","definiciones"
"92","glosario"
"93","estabilidad"
"94","crecimiento"
"95","heterogeneidad"
"96","f"
"97","proyeccion"
"98","fuentes"
"99","banco"
"100","muestra"
"101","banco"
"102","version"
"103","consensus"
"104","forecasts"
"105","fmi"
"106","oficinas"
"107","pais"
"108","crecimiento"
"109","mundial"
"110","espera"
"111","actividad"
"112","crezca"
"113","socios"
"114","comerciales"
"115","chilenos"
"116","expandan"
"117","ambas"
"118","cifras"
"119","iguales"
"120","riesgo"
"121","proyeccion"
"122","mayores"
"123","claridad"
"124","afectaran"
"125","eventos"
"126","recientes"
"127","desempeno"
"128","economia"
"129","mundial"
"130","indicadores"
"131","demanda"
"132","preven"
"133","crecimiento"
"134","movil"
"135","variacion"
"136","ello"
"137","luego"
"138","economia"
"139","mostrara"
"140","fortalecimiento"
"141","paulatino"
"142","inversion"
"143","inversion"
"144","publica"
"145","llegando"
"146","expansion"
"147","trimestral"
"148","anualizado"
"149","inversion"
"150","privada"
"151","ventas"
"152","minoristas"
"153","destaco"
"154","dinamismo"
"155","consumo"
"156","personal"
"157","condice"
"158","robustez"
"159","mercado"
"160","laboral"
"161","cuya"
"162","tasa"
"163","desempleo"
"164","descendio"
"165","resalta"
"166","recuperacion"
"167","expectativas"
"168","manufactureras"
"169","pmi"
"170","ubicandose"
"171","pivote"
"172","suma"
"173","buena"
"174","percepcion"
"175","sigue"
"176","presente"
"177","sector"
"178","servicios"
"179","eurozona"
"180","preven"
"181","crecimiento"
"182","respectivamente"
"183","actividad"
"184","crecio"
"185","similar"
"186","cuarto"
"187","previo"
"188","escenario"
"189","economia"
"190","seguira"
"191","moderandose"
"192","gradualmente"
"193","crecimiento"
"194","cercanas"
"195","horizonte"
"196","proyeccion"
"197","junto"
"198","inversion"
"199","publica"
"200","infraestructura"
"201","inversion"
"202","privada"
"203","mostro"
"204","crecimiento"
"205","permitira"
"206","dar"
"207","sustentabilidad"
"208","expansion"
"209","banco"
"210","alto"
"211","endeudamiento"
"212","particular"
"213","corporativo"
"214","ligado"
"215","mercados"
"216","bursatiles"
"217","rubro"
"218","vivienda"
"219","sigue"
"220","elemento"
"221","preocupacion"
"222","razon"
"223","gobierno"
"224","chino"
"225","implementando"
"226","diversas"
"227","medidas"
"228","lado"
"229","mercado"
"230","cambiario"
"231","renminbi"
"232","sigue"
"233","depreciacion"
"234","gradual"
"235","desarrolladas"
"236","reciente"
"237","generado"
"238","presiones"
"239","moneda"
"240","emergentes"
"241","reservas"
"242","siguen"
"243","presentes"
"244","riesgo"
"245","sostenibilidad"
"246","medidas"
"247","estimulo"
"248","aprecia"
"249","panorama"
"250","mixto"
"251","grandes"
"252","economias"
"253","region"
"254","siguen"
"255","atravesando"
"256","proceso"
"257","ajuste"
"258","luego"
"259","actividad"
"260","diera"
"261","cuenta"
"262","menor"
"263","contraccion"
"264","respecto"
"265","primera"
"266","mitad"
"267","cifras"
"268","recientes"
"269","resultado"
"270","debiles"
"271","esperado"
"272","mercado"
"273","particular"
"274","produccion"
"275","industrial"
"276","asimismo"
"277","crecimiento"
"278","pib"
"279","siguio"
"280","moderandose"
"281","desempeno"
"282","corresponde"
"283","dow"
"284","jones"
"285","regiones"
"286","corresponde"
"287","indices"
"288","accionarios"
"289","medidos"
"290","moneda"
"291","especialmente"
"292","bajo"
"293","sectores"
"294","ligados"
"295","consumo"
"296","ambos"
"297","casos"
"298","morgan"
"299","stanley"
"300","capital"
"301","international"
"302","destacado"
"303","senales"
"304","consolidacion"
"305","fiscal"
"306","entregadas"
"307","reducido"
"308","riesgo"
"309","mayores"
"310","desequilibrios"
"311","macroeconomicos"
"312","acompanadas"
"313","reduccion"
"314","deficit"
"315","efectivo"
"316","cuenta"
"317","corriente"
"318","peru"
"319","sigue"
"320","altas"
"321","expansion"
"322","anuales"
"323","impulsadas"
"324","mineria"
"325","argentina"
"326","destacaron"
"327","reformas"
"328","apertura"
"329","comercial"
"330","interes"
"331","bonos"
"332","gobierno"
"333","nominales"
"334","agregar"
"335","impulso"
"336","actividad"
"337","mediano"
"338","largo"
"339","embargo"
"340","proyecciones"
"341","apuntan"
"342","contraccion"
"343","economia"
"344","proximo"
"345","ido"
"346","corrigiendo"
"347","paulatinamente"
"348","baja"
"349","mexico"
"350","alemania"
"351","mexico"
"352","turquia"
"353","efectos"
"354","elecciones"
"355","generado"
"356","incertidumbre"
"357","corea"
"358","tailandia"
"359","sudafrica"
"360","plasmado"
"361","deterioro"
"362","dispersion"
"363","proyecciones"
"364","mercado"
"365","crecimiento"
"366","mercados"
"367","financieros"
"368","condiciones"
"369","financieras"
"370","externas"
"371","enfrenta"
"372","economia"
"373","tornaron"
"374","menos"
"375","positivas"
"376","tras"
"377","elecciones"
"378","siguen"
"379","favorables"
"380","perspectiva"
"381","historica"
"382","comienzos"
"383","mercados"
"384","anticipaban"
"385","estimulo"
