"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","probable"
"16","crecimiento"
"17","mundial"
"18","principales"
"19","riesgo"
"20","variacion"
"21","prom"
"22","prom"
"23","f"
"24","f"
"25","f"
"26","mundo"
"27","ppc"
"28","crecimiento"
"29","mundial"
"30","mundial"
"31","tc"
"32","mercado"
"33","unidos"
"34","eurozona"
"35","agregado"
"36","panorama"
"37","crecimiento"
"38","mundial"
"39","presenta"
"40","grandes"
"41","modificaciones"
"42","comparacion"
"43","obstante"
"44","india"
"45","cambios"
"46","composicion"
"47","destaca"
"48","evidencia"
"49","economias"
"50","resto"
"51","asia"
"52","excl"
"53","emergentes"
"54","gran"
"55","tamano"
"56","desacelerando"
"57","marcadamente"
"58","exp"
"59","productos"
"60","basicos"
"61","anticipado"
"62","economias"
"63","desarrolladas"
"64","evolucionado"
"65","esperado"
"66","socios"
"67","comerciales"
"68","mostrando"
"69","recuperacion"
"70","magra"
"71","lenta"
"72","proyecciones"
"73","crecimiento"
"74","estimacion"
"75","mundial"
"76","revisan"
"77","levemente"
"78","baja"
"79","vez"
"80","principales"
"81","ajustes"
"82","f"
"83","proyeccion"
"84","provienen"
"85","mundo"
"86","emergente"
"87","crecimiento"
"88","socios"
"89","comerciales"
"90","definiciones"
"91","glosario"
"92","mundo"
"93","ponderado"
"94","ppc"
"95","corrigen"
"96","decima"
"97","fuentes"
"98","banco"
"99","muestra"
"100","banco"
"101","inversion"
"102","consensus"
"103","forecasts"
"104","fondo"
"105","monetario"
"106","internacional"
"107","respectivamente"
"108","oficinas"
"109","pais"
"110","principales"
"111","economias"
"112","emergentes"
"113","sintiendo"
"114","efectos"
"115","complejo"
"116","escenario"
"117","internacional"
"118","pib"
"119","crecio"
"120","compara"
"121","dejando"
"122","manifiesto"
"123","desaceleracion"
"124","atravesando"
"125","indicadores"
"126","actividad"
"127","indicadores"
"128","coyunturales"
"129","cuenta"
"130","desaceleracion"
"131","variacion"
"132","proseguido"
"133","exportaciones"
"134","caida"
"135","interanual"
"136","envios"
"137","produccion"
"138","industrial"
"139","ventas"
"140","minoristas"
"141","exportaciones"
"142","mercado"
"143","europeo"
"144","cifras"
"145","colocaciones"
"146","ventas"
"147","minoristas"
"148","senalan"
"149","desaceleracion"
"150","panorama"
"151","motivado"
"152","marcado"
"153","ajuste"
"154","baja"
"155","proyecciones"
"156","crecimiento"
"157","pais"
"158","proyeccion"
"159","incluida"
"160","ipom"
"161","apuntaba"
"162","expansion"
"163","economia"
"164","respectivamente"
"165","ipom"
"166","preve"
"167","mismos"
"168","economias"
"169","asiaticas"
"170","registran"
"171","crecimiento"
"172","vez"
"173","bajas"
"174","incluso"
"175","negativas"
"176","casos"
"177","gran"
"178","medida"
"179","afectadas"
"180","desempeno"
"181","principales"
"182","socios"
"183","comerciales"
"184","especial"
"185","economias"
"186","desarrolladas"
"187","asiaticos"
"188","india"
"189","desaceleracion"
"190","relaciona"
"191","problemas"
"192","fiscales"
"193","energeticos"
"194","aspecto"
"195","distintivo"
"196","varias"
"197","economias"
"198","desarrolladas"
"199","emergentes"
"200","debil"
"201","desempeno"
"202","sectores"
"203","manufactureros"
"204","encuestas"
"205","gerentes"
"206","compras"
"207","varios"
"208","senalan"
"209","prolongara"
"210","venideros"
"211","banco"
"212","panorama"
"213","sigue"
"214","bastante"
"215","heterogeneo"
"216","destaca"
"217","expectativas"
"218","sector"
"219","manufacturero"
"220","pmi"
"221","importante"
"222","desaceleracion"
"223","tamano"
"224","explica"
"225","gran"
"226","medida"
"227","difusion"
"228","correccion"
"229","baja"
"230","crecimiento"
"231","previsto"
"232","region"
"233","proximo"
"234","desarrolladas"
"235","emergentes"
"236","jpm"
"237","pmi"
"238","obstante"
"239","adelante"
"240","anticipa"
"241","recuperacion"
"242","dadas"
"243","medidas"
"244","expansivas"
"245","aplicadas"
"246","autoridades"
"247","cabe"
"248","mencionar"
"249","reduccion"
"250","tasa"
"251","interes"
"252","politica"
"253","va"
"254","plan"
"255","estimulo"
"256","fiscal"
"257","argentina"
"258","entregado"
"259","senales"
"260","desaceleracion"
"261","obstante"
"262","economias"
"263","region"
"264","peru"
"265","mexico"
"266","siguen"
"267","crecimiento"
"268","dinamico"
"269","primera"
"270","impulsada"
"271","fuerzas"
"272","similares"
"273","economia"
"274","importante"
"275","efecto"
"276","inversiones"
"277","mineras"
"278","mexico"
"279","crecimiento"
"280","primera"
"281","mitad"
"282","supero"
"283","expectativas"
"284","adelante"
"285","efectos"
"286","debilitado"
"287","sector"
"288","externo"
"289","haran"
"290","visibles"
"291","fuerza"
"292","apuntan"
"293","senales"
"294","bajo"
"295","indica"
"296","expansion"
"297","caida"
"298","desaceleracion"
"299","sector"
"300","manufacturero"
"301","mundo"
"302","desarrollado"
"303","sigue"
"304","senda"
"305","recuperacion"
"306","lenta"
"307","unidos"
"308","pesar"
"309","indicadores"
"310","sector"
"311","inmobiliario"
"312","mercado"
"313","laboral"
"314","positivos"
"315","margen"
"316","evaluacion"
"317","sigue"
"318","debilidad"
"319","suma"
"320","discusion"
"321","evitar"
"322","desencadenen"
"323","ajustes"
"324","fiscales"
"325","estimaciones"
"326","mercado"
"327","lograrse"
"328","acuerdo"
"329","recortes"
"330","gasto"
"331","crecimiento"
"332","pib"
"333","europa"
"334","variacion"
"335","anualizado"
"336","produciran"
"337","podrian"
"338","reducir"
"339","crecimiento"
"340","economia"
"341","discusion"
"342","ve"
"343","dificultada"
"344","proximidad"
"345","elecciones"
"346","proyecciones"
"347","crecimiento"
"348","espana"
"349","italia"
"350","revisan"
"351","levemente"
"352","ello"
"353","responde"
"354","correccion"
"355","cifras"
"356","historicas"
"357","portugal"
"358","irlanda"
"359","habitualmente"
"360","realiza"
"361","epoca"
"362","evaluacion"
"363","holanda"
"364","favorable"
"365","perspectivas"
"366","economia"
"367","preocupa"
"368","situacion"
"369","grecia"
"370","alemania"
"371","cuya"
"372","actividad"
"373","cayo"
"374","consecutivo"
"375","afectada"
"376","francia"
"377","debilitada"
"378","demanda"
"379","externa"
"380","demanda"
"381","interna"
"382","mermada"
"383","condiciones"
