"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","probable"
"16","principales"
"17","riesgo"
"18","va"
"19","escenario"
"20","internacional"
"21","determinado"
"22","grandes"
"23","temas"
"24","expectativas"
"25","respecto"
"26","velocidad"
"27","crecimiento"
"28","mundial"
"29","reserva"
"30","federal"
"31","fed"
"32","normalizara"
"33","politica"
"34","monetaria"
"35","dificultades"
"36","variacion"
"37","enfrentar"
"38","lidiar"
"39","diversos"
"40","desafios"
"41","prom"
"42","prom"
"43","delante"
"44","noticias"
"45","u"
"46","sentido"
"47","generado"
"48","episodios"
"49","f"
"50","f"
"51","menor"
"52","aversion"
"53","riesgo"
"54","consecuentes"
"55","variaciones"
"56","mercados"
"57","mundo"
"58","ppc"
"59","mundial"
"60","tc"
"61","mercado"
"62","financieros"
"63","internacionales"
"64","luego"
"65","importantes"
"66","tensiones"
"67","principios"
"68","socios"
"69","comerciales"
"70","inicio"
"71","calma"
"72","mano"
"73","senales"
"74","unidos"
"75","eurozona"
"76","cautela"
"77","autoridades"
"78","monetarias"
"79","medidas"
"80","impulso"
"81","alejaron"
"82","posibilidad"
"83","ajuste"
"84","brusco"
"85","india"
"86","economia"
"87","embargo"
"88","ultimas"
"89","semanas"
"90","tendencias"
"91","resto"
"92","asia"
"93","excl"
"94","mercados"
"95","financieros"
"96","revertido"
"97","prueba"
"98","riesgo"
"99","exp"
"100","prod"
"101","basicos"
"102","asociados"
"103","hechos"
"104","siguen"
"105","presentes"
"106","contexto"
"107","escenario"
"108","definiciones"
"109","glosario"
"110","ipom"
"111","supone"
"112","condiciones"
"113","financieras"
"114","externas"
"115","estimacion"
"116","menos"
"117","favorables"
"118","vistas"
"119","recientes"
"120","f"
"121","proyeccion"
"122","impulso"
"123","externo"
"124","preve"
"125","distinto"
"126","considerado"
"127","fuentes"
"128","banco"
"129","muestra"
"130","banco"
"131","inversion"
"132","consensus"
"133","forecasts"
"134","fmi"
"135","oficinas"
"136","proyecciones"
"137","crecimiento"
"138","socios"
"139","comerciales"
"140","pais"
"141","permanecen"
"142","practicamente"
"143","iguales"
"144","similar"
"145","terminos"
"146","intercambio"
"147","volveran"
"148","disminuir"
"149","estabilizaran"
"150","interes"
"151","bonos"
"152","gobierno"
"153","ipom"
"154","mercados"
"155","financieros"
"156","internacionales"
"157","recobrado"
"158","calma"
"159","luego"
"160","vivieran"
"161","episodios"
"162","elevada"
"163","volatilidad"
"164","perspectiva"
"165","principales"
"166","banco"
"167","alemania"
"168","centrales"
"169","mantendrian"
"170","politicas"
"171","expansivas"
"172","tiempo"
"173","prolongado"
"174","junto"
"175","medidas"
"176","estimulo"
"177","aplicadas"
"178","llevaron"
"179","nuevo"
"180","episodio"
"181","busqueda"
"182","mayores"
"183","retornos"
"184","reduccion"
"185","aversion"
"186","riesgo"
"187","flujos"
"188","capital"
"189","retornaron"
"190","economias"
"191","emergentes"
"192","dolar"
"193","deprecio"
"194","mercados"
"195","globales"
"196","bolsas"
"197","recuperaron"
"198","interes"
"199","largo"
"200","aumentaron"
"201","economias"
"202","desarrolladas"
"203","embargo"
"204","eventos"
"205","tendieron"
"206","revertirse"
"207","ultimas"
"208","semanas"
"209","tal"
"210","vez"
"211","factor"
"212","relevante"
"213","incidio"
"214","configuracion"
"215","escenario"
"216","estimulo"
"217","monetario"
"218","retiraria"
"219","velocidad"
"220","esperaba"
"221","mercado"
"222","fenomeno"
"223","aprecio"
"224","dolar"
"225","mercados"
"226","globales"
"227","hizo"
"228","flujos"
"229","capitales"
"230","salieran"
"231","economias"
"232","banco"
"233","emergentes"
"234","primas"
"235","riesgo"
"236","volvieran"
"237","elevarse"
"238","dando"
"239","cuenta"
"240","flujos"
"241","netos"
"242","capitales"
"243","economias"
"244","emergentes"
"245","reacomodos"
"246","portafolios"
"247","instrumentos"
"248","seguros"
"249","mes"
"250","movil"
"251","particular"
"252","atencion"
"253","recibieron"
"254","publicacion"
"255","minuta"
"256","reunion"
"257","europa"
"258","asia"
"259","fed"
"260","diversas"
"261","declaraciones"
"262","autoridades"
"263","apuntaban"
"264","incremento"
"265","tasa"
"266","fed"
"267","funds"
"268","mediados"
"269","posibilidad"
"270","mercado"
"271","practicamente"
"272","descartado"
"273","entonces"
"274","eventos"
"275","acercaron"
"276","expectativas"
"277","trayectoria"
"278","tasa"
"279","fed"
"280","funds"
"281","mercado"
"282","propia"
"283","fed"
"284","plazos"
"285","largos"
"286","discrepancia"
"287","ambas"
"288","persiste"
"289","ello"
"290","conempresas"
"291","riesgo"
"292","planteado"
"293","sucesivos"
"294","ipom"
"295","respecto"
"296","vision"
"297","excesivamente"
"298","pasiva"
"299","mercado"
"300","velocidad"
"301","fed"
"302","llevara"
"303","cabo"
"304","proceso"
"305","normalizacion"
"306","tasa"
"307","politica"
"308","contexto"
"309","alla"
"310","flojo"
"311","recuperacion"
"312","economia"
"313","estadounidense"
"314","sostenida"
"315","inflacion"
"316","pareciera"
"317","normalizarse"
"318","mexico"
"319","peru"
"320","asia"
"321","rep"
"322","corea"
"323","indonesia"
"324","malasia"
"325","tailandia"
"326","europa"
"327","hungria"
"328","polonia"
"329","rep"
"330","checa"
"331","rusia"
"332","turquia"
"333","efecto"
"334","mostro"
"335","dinamismo"
"336","debajo"
"337","emerging"
"338","portfolio"
"339","fund"
"340","research"
"341","esperado"
"342","expansion"
"343","pib"
"344","anualizado"
"345","cifra"
"346","dio"
"347","cuenta"
"348","importante"
"349","baja"
"350","inversion"
"351","residencial"
"352","relacionada"
"353","efecto"
"354","caida"
"355","precio"
"356","expectativas"
"357","tasa"
"358","fed"
"359","funds"
"360","petroleo"
"361","ciclo"
"362","inversion"
"363","sector"
"364","energetico"
"365","ajuste"
"366","inventarios"
"367","previsto"
"368","sector"
"369","externo"
"370","repunta"
"371","obstante"
"372","sector"
"373","servicios"
"374","inversion"
"375","resto"
"376","sectores"
"377","mercado"
"378","trabajo"
"379","fomc"
"380","fomc"
"381","spot"
"382","cuenta"
"383","recuperacion"
"384","sostenida"
"385","refleja"
"386","buenos"
"387","indicadores"
"388","confianza"
"389","embargo"
"390","cifras"
