"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","considerado"
"16","evolucion"
"17","proyecciones"
"18","crecimiento"
"19","probable"
"20","principales"
"21","riesgo"
"22","mundial"
"23","ipom"
"24","variacion"
"25","impulso"
"26","externo"
"27","recibira"
"28","economia"
"29","proximos"
"30","levemente"
"31","inferior"
"32","considerado"
"33","ipom"
"34","evaluacion"
"35","responde"
"36","condiciones"
"37","financieras"
"38","ajustaran"
"39","rapido"
"40","dado"
"41","empinada"
"42","fondos"
"43","federales"
"44","menor"
"45","apetito"
"46","riesgo"
"47","terminos"
"48","intercambio"
"49","menos"
"50","favorables"
"51","precio"
"52","petroleo"
"53","perspectivas"
"54","crecimiento"
"55","mundial"
"56","socios"
"57","comerciales"
"58","mantienen"
"59","grandes"
"60","cambios"
"61","ubicandose"
"62","registros"
"63","promedios"
"64","tres"
"65","balance"
"66","riesgo"
"67","externos"
"68","punto"
"69","vista"
"70","efectos"
"71","actividad"
"72","interna"
"73","permanece"
"74","sesgado"
"75","baja"
"76","principal"
"77","riesgo"
"78","sigue"
"79","deterioro"
"80","abrupto"
"81","f"
"82","f"
"83","f"
"84","condiciones"
"85","financieras"
"86","contexto"
"87","menor"
"88","apetito"
"89","riesgo"
"90","estimacion"
"91","preocupacion"
"92","evolucion"
"93","politica"
"94","monetaria"
"95","mundo"
"96","f"
"97","proyeccion"
"98","desarrollado"
"99","riesgo"
"100","acompanado"
"101","escenario"
"102","externo"
"103","banco"
"104","tiempo"
"105","sumado"
"106","aumento"
"107","precio"
"108","petroleo"
"109","particular"
"110","posibilidad"
"111","reduzca"
"112","previsto"
"113","impactando"
"114","crecimiento"
"115","inflacion"
"116","mundial"
"117","perspectivas"
"118","actividad"
"119","mayores"
"120","cambios"
"121","respecto"
"122","esperado"
"123","crecimientos"
"124","superiores"
"125","tres"
"126","modo"
"127","crecimiento"
"128","crecimiento"
"129","mundial"
"130","mundial"
"131","promediara"
"132","variacion"
"133","desarrollados"
"134","actividad"
"135","presentado"
"136","fortaleza"
"137","prom"
"138","prom"
"139","f"
"140","f"
"141","f"
"142","relativa"
"143","preve"
"144","crezca"
"145","bastante"
"146","mundo"
"147","ppc"
"148","potencial"
"149","contexto"
"150","brecha"
"151","actividad"
"152","cerro"
"153","mundial"
"154","tc"
"155","mercado"
"156","datos"
"157","coyunturales"
"158","siguen"
"159","mostrando"
"160","solidez"
"161","paquete"
"162","estimulo"
"163","fiscal"
"164","socios"
"165","comerciales"
"166","unidos"
"167","agregara"
"168","presion"
"169","economia"
"170","eurozona"
"171","eurozona"
"172","recuperacion"
"173","lenta"
"174","economias"
"175","presentan"
"176","brechas"
"177","importantes"
"178","preve"
"179","eurozona"
"180","crezca"
"181","cifra"
"182","similar"
"183","india"
"184","considerada"
"185","bien"
"186","crecimiento"
"187","resto"
"188","asia"
"189","excl"
"190","aparecen"
"191","bastante"
"192","sincronizadas"
"193","distintas"
"194","economias"
"195","region"
"196","exp"
"197","prod"
"198","basicos"
"199","persisten"
"200","importantes"
"201","diferencias"
"202","cuanto"
"203","tamano"
"204","brechas"
"205","definiciones"
"206","glosario"
"207","cifras"
"208","corto"
"209","ubicado"
"210","debajo"
"211","esperado"
"212","mercado"
"213","estimacion"
"214","f"
"215","proyeccion"
"216","generado"
"217","incertidumbre"
"218","desempeno"
"219","region"
"220","fuentes"
"221","banco"
"222","fmi"
"223","oficinas"
"224","ambiente"
"225","eventos"
"226","politicos"
"227","provocado"
"228","pais"
"229","episodios"
"230","volatilidad"
"231","mercados"
"232","financieros"
"233","preve"
"234","crecimiento"
"235","inferior"
"236","considerado"
"237","cambio"
"238","responde"
"239","importante"
"240","revision"
"241","baja"
"242","cifras"
"243","banco"
"244","historicas"
"245","moderacion"
"246","crecimiento"
"247","brecha"
"248","actividad"
"249","efectiva"
"250","esperada"
"251","cuarto"
"252","ralentizandose"
"253","pib"
"254","potencial"
"255","manera"
"256","transversal"
"257","componentes"
"258","margen"
"259","datos"
"260","mixtos"
"261","eurozona"
"262","ingresos"
"263","laborales"
"264","cuenta"
"265","crecimiento"
"266","relevante"
"267","gasto"
"268","hogar"
"269","confianza"
"270","consumidor"
"271","reducido"
"272","diferencias"
"273","posicion"
"274","ciclica"
"275","principales"
"276","economias"
"277","desarrolladas"
"278","reflejado"
"279","presiones"
"280","inflacionarias"
"281","enfrenta"
"282","ipc"
"283","deflactor"
"284","consumo"
"285","seguido"
"286","subiendo"
"287","ubicandose"
"288","dependiendo"
"289","indicador"
"290","suman"
"291","salarios"
"292","crecen"
"293","rapido"
"294","dando"
"295","cuenta"
"296","estrechez"
"297","mercado"
"298","laboral"
"299","expectativas"
"300","inflacion"
"301","aumentado"
"302","f"
"303","f"
"304","f"
"305","factores"
"306","ciclicos"
"307","mencionados"
"308","precio"
"309","petroleo"
"310","f"
"311","proyeccion"
"312","eurozona"
"313","datos"
"314","recientes"
"315","relevante"
"316","inflacion"
"317","fmi"
"318","provocada"
"319","precios"
"320","volatiles"
"321","subyacente"
"322","sigue"
"323","oscilando"
"324","perspectivas"
"325","cambiado"
"326","mayormente"
"327","inflacion"
"328","sigue"
"329","contenida"
"330","ubica"
"331","bajo"
"332","expectativas"
"333","inflacion"
"334","mercado"
"335","contexto"
"336","banco"
"337","centrales"
"338","principales"
"339","economias"
"340","desarrolladas"
"341","ido"
"342","manejando"
"343","politicas"
"344","monetarias"
"345","acorde"
"346","anunciado"
"347","reserva"
"348","federal"
"349","fed"
"350","subio"
"351","tasa"
"352","interes"
"353","ffr"
"354","reunion"
"355","eurozona"
"356","eurozona"
"357","seguido"
"358","senalando"
"359","aumento"
"360","gradual"
"361","venidero"
"362","bce"
"363","redujo"
"364","compras"
"365","activos"
"366","esperando"
"367","finalizarlas"
"368","obstante"
"369","evolucion"
"370","escenario"
"371","macroeconomico"
"372","afectado"
"373","expectativas"
"374","mercado"
"375","manejaran"
"376","banco"
"377","centrales"
"378","adelante"
"379","fed"
"380","vaivenes"
"381","alla"
"382","aumento"
"383","anticipado"
"384","reunion"
"385","ido"
"386","adquiriendo"
"387","relevancia"
"388","discusion"
