"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","considerado"
"16","sorpresas"
"17","economicas"
"18","probable"
"19","principales"
"20","riesgo"
"21","neutral"
"22","eurozona"
"23","ipom"
"24","perspectivas"
"25","escenario"
"26","internacional"
"27","mostrado"
"28","cambios"
"29","relevantes"
"30","desaceleracion"
"31","marcada"
"32","crecimiento"
"33","principales"
"34","economias"
"35","junto"
"36","reduccion"
"37","inflacion"
"38","efectiva"
"39","esperada"
"40","volatilidad"
"41","financiera"
"42","llevo"
"43","giro"
"44","considerable"
"45","orientacion"
"46","politica"
"47","monetaria"
"48","banco"
"49","centrales"
"50","desarrollados"
"51","cambio"
"52","probablemente"
"53","notorio"
"54","varios"
"55","llevo"
"56","ahora"
"57","muestren"
"58","abiertos"
"59","continuar"
"60","expansividad"
"61","monetaria"
"62","relajo"
"63","cuantitativo"
"64","tiempo"
"65","reanudado"
"66","politicas"
"67","estimulo"
"68","monetario"
"69","fiscal"
"70","contexto"
"71","particular"
"72","tras"
"73","comunicado"
"74","reserva"
"75","federal"
"76","fed"
"77","interes"
"78","largo"
"79","descendieron"
"80","manera"
"81","relevante"
"82","embargo"
"83","mercados"
"84","financieros"
"85","globales"
"86","siguen"
"87","susceptibles"
"88","noticias"
"89","potencialmente"
"90","negativas"
"91","reflejan"
"92","tensiones"
"93","ocurridas"
"94","ipom"
"95","vaivenes"
"96","apetito"
"97","riesgo"
"98","flujos"
"99","capitales"
"100","monedas"
"101","emergentes"
"102","escenario"
"103","proyecciones"
"104","crecimiento"
"105","mundial"
"106","revisado"
"107","baja"
"108","respecto"
"109","siguen"
"110","considerando"
"111","economia"
"112","mundial"
"113","desempeno"
"114","inferior"
"115","bienio"
"116","tiempo"
"117","condiciones"
"118","financieras"
"119","economias"
"120","emergentes"
"121","mejores"
"122","previsto"
"123","ipom"
"124","resultado"
"125","impulso"
"126","externo"
"127","recibira"
"128","economia"
"129","bien"
"130","seguira"
"131","positivo"
"132","menor"
"133","previos"
"134","positivo"
"135","negativo"
"136","indica"
"137","cifras"
"138","mejores"
"139","peores"
"140","esperado"
"141","mercado"
"142","citigroup"
"143","tras"
"144","haber"
"145","alcanzado"
"146","peak"
"147","principios"
"148","crecimiento"
"149","principales"
"150","economias"
"151","desaceleracion"
"152","alla"
"153","previsto"
"154","datos"
"155","crecimiento"
"156","especialmente"
"157","debiles"
"158","eurozona"
"159","cuarto"
"160","registro"
"161","llamativa"
"162","disminucion"
"163","comercio"
"164","dentro"
"165","region"
"166","crecimiento"
"167","paso"
"168","pasado"
"169","reciente"
"170","distintos"
"171","datos"
"172","actividad"
"173","corto"
"174","seguido"
"175","ubicando"
"176","debajo"
"177","previsto"
"178","mercado"
"179","exacerbado"
"180","preocupaciones"
"181","respecto"
"182","intensidad"
"183","alcanzar"
"184","perdida"
"185","dinamismo"
"186","actividad"
"187","cuentan"
"188","notoria"
"189","moderacion"
"190","optimismo"
"191","empresasrial"
"192","perspectivas"
"193","manufactureras"
"194","pmi"
"195","desaceleracion"
"196","marcada"
"197","incluso"
"198","contraccion"
"199","produccion"
"200","industrial"
"201","varias"
"202","economias"
"203","decaimiento"
"204","comercio"
"205","internacional"
"206","banco"
"207","dudas"
"208","grado"
"209","desaceleracion"
"210","actividad"
"211","dado"
"212","produccion"
"213","industrial"
"214","perspectiva"
"215","manufacturera"
"216","contexto"
"217","mantenido"
"218","focos"
"219","tension"
"220","importantes"
"221","ambitos"
"222","interrogantes"
"223","desequilibrios"
"224","mercados"
"225","incidencias"
"226","serie"
"227","original"
"228","pivote"
"229","conflicto"
"230","comercial"
"231","ultima"
"232","sigue"
"233","desarrolladas"
"234","pmi"
"235","resuelto"
"236","dudas"
"237","entorno"
"238","proceso"
"239","brexit"
"240","emergentes"
"241","pasado"
"242","produjo"
"243","nuevo"
"244","episodio"
"245","tension"
"246","financiera"
"247","mercados"
"248","globales"
"249","eventos"
"250","previos"
"251","implico"
"252","caida"
"253","bolsas"
"254","fuerte"
"255","baja"
"256","apetito"
"257","riesgo"
"258","aumento"
"259","significativo"
"260","volatilidad"
"261","embargo"
"262","diferencia"
"263","principales"
"264","efectos"
"265","observaron"
"266","mercados"
"267","desarrollados"
"268","emergentes"
"269","eventos"
"270","ocurridos"
"271","sumado"
"272","ultima"
"273","varias"
"274","economias"
"275","desarrolladas"
"276","comenzaron"
"277","exhibir"
"278","moderacion"
"279","inflacion"
"280","bajo"
"281","indica"
"282","expansion"
"283","contraccion"
"284","perspectivas"
"285","ayudada"
"286","baja"
"287","precio"
"288","petroleo"
"289","fuentes"
"290","cpb"
"291","netherlands"
"292","bureau"
"293","economic"
"294","policy"
"295","analysis"
"296","jp"
"297","pasado"
"298","modo"
"299","diferentes"
"300","medidas"
"301","inflacion"
"302","subyacente"
"303","morgan"
"304","ubican"
"305","cerca"
"306","eurozona"
"307","perspectivas"
"308","inflacion"
"309","reducido"
"310","ubicandose"
"311","debajo"
"312","primero"
"313","segunda"
"314","exportaciones"
"315","reales"
"316","trafico"
"317","contenedores"
"318","respectivamente"
"319","variacion"
"320","desarrolladas"
"321","contenedores"
"322","contexto"
"323","desaceleracion"
"324","economica"
"325","volatilidad"
"326","financiera"
"327","menor"
"328","emergentes"
"329","inflacion"
"330","principales"
"331","banco"
"332","centrales"
"333","dieron"
"334","giro"
"335","considerable"
"336","orientacion"
"337","politica"
"338","monetaria"
"339","comenzaron"
"340","comunicar"
"341","disposicion"
"342","continuar"
"343","expansividad"
"344","politica"
"345","monetaria"
"346","tiempo"
"347","fed"
"348","autoridad"
"349","senalo"
"350","proceso"
"351","llegando"
"352","fin"
"353","posiblemente"
"354","ajustaria"
"355","balance"
"356","manera"
"357","pausada"
"358","cambio"
"359","orientacion"
"360","reforzo"
"361","reunion"
"362","instancia"
"363","redujeron"
"364","proyecciones"
"365","fed"
"366","funds"
"367","rate"
"368","ffr"
"369","previendose"
"370","senalandose"
"371","signo"
"372","proximo"
"373","movimiento"
"374","tasa"
"375","vislumbraba"
"376","media"
"377","movil"
"378","tres"
"379","claridad"
"380","disminuira"
"381","mitad"
"382","ajuste"
