"","x"
"1","escenario"
"2","internacional"
"3","analiza"
"4","evolucion"
"5","reciente"
"6","perspectivas"
"7","economia"
"8","mundial"
"9","proximos"
"10","describe"
"11","escenario"
"12","externo"
"13","considerado"
"14","probable"
"15","principales"
"16","riesgo"
"17","marcha"
"18","economia"
"19","mundial"
"20","continua"
"21","determinada"
"22","desarrollo"
"23","pandemia"
"24","covid"
"25","medidas"
"26","contencion"
"27","casos"
"28","nuevos"
"29","conempresasdos"
"30","diarios"
"31","covid"
"32","necesarias"
"33","proteger"
"34","salud"
"35","poblacion"
"36","personas"
"37","millon"
"38","habitantes"
"39","previsto"
"40","escenario"
"41","proyeccion"
"42","ipom"
"43","tras"
"44","caidas"
"45","economias"
"46","seleccionadas"
"47","historicas"
"48","inicios"
"49","reapertura"
"50","gradual"
"51","alemania"
"52","argentina"
"53","espana"
"54","mexico"
"55","grupo"
"56","importante"
"57","dado"
"58","paso"
"59","repunte"
"60","incipiente"
"61","francia"
"62","peru"
"63","actividad"
"64","bien"
"65","rebrotes"
"66","tras"
"67","italia"
"68","levantamiento"
"69","restricciones"
"70","autoridades"
"71","evitado"
"72","reponer"
"73","confinamientos"
"74","estrictos"
"75","comprometido"
"76","desempeno"
"77","distintas"
"78","economias"
"79","misma"
"80","fuerza"
"81","comienzo"
"82","emergencia"
"83","sanitaria"
"84","banco"
"85","centrales"
"86","gobiernos"
"87","provisto"
"88","nuevos"
"89","estimulos"
"90","diferentes"
"91","enfasis"
"92","magnitudes"
"93","favorecido"
"94","comportamiento"
"95","mercados"
"96","financieros"
"97","precios"
"98","materias"
"99","primas"
"100","contexto"
"101","perspectivas"
"102","movil"
"103","catorce"
"104","fuentes"
"105","european"
"106","centre"
"107","disease"
"108","prevention"
"109","control"
"110","pib"
"111","mundial"
"112","corrigen"
"113","levemente"
"114","ecdc"
"115","ministerio"
"116","salud"
"117","siguen"
"118","incorporando"
"119","fuerte"
"120","contraccion"
"121","lenta"
"122","recuperacion"
"123","curso"
"124","evolucion"
"125","pandemia"
"126","da"
"127","cuenta"
"128","situacion"
"129","diversa"
"130","indicadores"
"131","actividad"
"132","aprecia"
"133","mejor"
"134","respuesta"
"135","sanitaria"
"136","desestacionalizadas"
"137","produccion"
"138","industrial"
"139","ventas"
"140","minoristas"
"141","panorama"
"142","controlado"
"143","fruto"
"144","r"
"145","unido"
"146","medidas"
"147","preventivas"
"148","obligatorias"
"149","voluntarias"
"150","refuerzo"
"151","eurozona"
"152","salud"
"153","experiencia"
"154","ido"
"155","acumulando"
"156","manejo"
"157","enfermedad"
"158","ello"
"159","permitido"
"160","avanzar"
"161","desconfinamiento"
"162","fraccion"
"163","relevante"
"164","modos"
"165","varios"
"166","exhiben"
"167","rebrotes"
"168","dispar"
"169","intensidad"
"170","continuan"
"171","fuertemente"
"172","golpeados"
"173","epicentro"
"174","pandemia"
"175","trasladando"
"176","menos"
"177","afectados"
"178","principio"
"179","consignando"
"180","nuevos"
"181","peaks"
"182","infectados"
"183","situacion"
"184","ido"
"185","cediendo"
"186","reciente"
"187","mantiene"
"188","altas"
"189","cifras"
"190","contagios"
"191","bien"
"192","diferencias"
