"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","expectativas"
"16","tpm"
"17","economias"
"18","desarrolladas"
"19","probable"
"20","principales"
"21","riesgo"
"22","escenario"
"23","internacional"
"24","enfrenta"
"25","economia"
"26","menos"
"27","eurozona"
"28","favorable"
"29","previsto"
"30","proyecciones"
"31","crecimiento"
"32","mundial"
"33","bajas"
"34","anticipadas"
"35","entonces"
"36","importante"
"37","descenso"
"38","precio"
"39","petroleo"
"40","mejorado"
"41","terminos"
"42","intercambio"
"43","pesar"
"44","menor"
"45","precio"
"46","cobre"
"47","relevante"
"48","embargo"
"49","riesgo"
"50","escenario"
"51","externo"
"52","aumentado"
"53","ipom"
"54","acentuado"
"55","discrepancia"
"56","desempeno"
"57","resto"
"58","mundo"
"59","economia"
"60","estadounidense"
"61","consolida"
"62","recuperacion"
"63","resto"
"64","muestra"
"65","ralentizacion"
"66","traducido"
"67","importantes"
"68","diferencias"
"69","politica"
"70","monetaria"
"71","actual"
"72","esperada"
"73","corresponde"
"74","ipom"
"75","continuo"
"76","fortalecimiento"
"77","dolar"
"78","mercados"
"79","financieros"
"80","vuelto"
"81","lineas"
"82","discontinuas"
"83","corresponden"
"84","proyeccion"
"85","tpm"
"86","sensibles"
"87","episodios"
"88","estres"
"89","elaborada"
"90","banco"
"91","futuros"
"92","tasa"
"93","interes"
"94","reserva"
"95","federal"
"96","fed"
"97","puso"
"98","fin"
"99","politica"
"100","monetaria"
"101","convencional"
"102","repunte"
"103","economia"
"104","especialmente"
"105","mercado"
"106","laboral"
"107","obstante"
"108","sorprendio"
"109","lectura"
"110","restrictiva"
"111","mercado"
"112","hizo"
"113","comunicado"
"114","minuta"
"115","reunion"
"116","ello"
"117","pues"
"118","advirtio"
"119","normalizacion"
"120","comenzar"
"121","anticipado"
"122","medida"
"123","indicadores"
"124","precios"
"125","empleo"
"126","alcanzaran"
"127","meta"
"128","lento"
"129","ajuste"
"130","salarios"
"131","moderado"
"132","probabilidad"
"133","incidencia"
"134","inflacion"
"135","desocupacion"
"136","ritmo"
"137","creacion"
"138","empleo"
"139","mejorado"
"140","respaldan"
"141","buen"
"142","desempeno"
"143","consumo"
"144","personal"
"145","particular"
"146","bienes"
"147","durables"
"148","componente"
"149","principal"
"150","contribucion"
"151","crecimiento"
"152","cuarto"
"153","alcanzo"
"154","trimestral"
"155","anualizado"
"156","resto"
"157","mundo"
"158","desarrollado"
"159","salvo"
"160","excepciones"
"161","politica"
"162","monetaria"
"163","general"
"164","vuelto"
"165","laxa"
"166","responde"
"167","magro"
"168","desempeno"
"169","siguen"
"170","mostrando"
"171","economias"
"172","intensificado"
"173","presiones"
"174","baja"
"175","inflacion"
"176","eurozona"
"177","expandio"
"178","trimestral"
"179","cuarto"
"180","cifra"
"181","sigue"
"182","reflejando"
"183","fragil"
"184","situacion"
"185","region"
"186","alemania"
"187","principal"
"188","economia"
"189","decepciono"
"190","destacando"
"191","nuevamente"
"192","debilidad"
"193","inversion"
"194","coherente"
"195","expectativas"
"196","empresas"
"197","debajo"
"198","inicios"
"199","ello"
"200","influido"
"201","amenaza"
"202","representan"
"203","repercusiones"
"204","conflicto"
"205","geopolitico"
"206","colindante"
"207","dado"
"208","importante"
"209","vinculo"
"210","empresasrial"
"211","alemania"
"212","rusia"
"213","banco"
"214","complicado"
"215","escenario"
"216","pais"
"217","pone"
"218","nota"
"219","cautela"
"220","indicadores"
"221","economicos"
"222","alemania"
"223","principal"
"224","posibles"
"225","efectos"
"226","inversion"
"227","especialmente"
"228","sector"
"229","manufacturero"
"230","ventas"
"231","minoristas"
"232","valido"
"233","sector"
"234","industrial"
"235","cuya"
"236","produccion"
"237","hecho"
"238","perdido"
"239","impulso"
"240","variacion"
"241","difusion"
"242","variacion"
"243","produccion"
"244","pmi"
"245","embargo"
"246","consumo"
"247","mostro"
"248","cierto"
"249","repunte"
"250","cuarto"
"251","industrial"
"252","manufacturero"
"253","indicadores"
"254","mercado"
"255","laboral"
"256","siguen"
"257","favorables"
"258","espana"
"259","francia"
"260","exhibieron"
"261","avance"
"262","altas"
"263","region"
"264","ultima"
"265","luego"
"266","haberse"
"267","contraido"
"268","cuarto"
"269","bien"
"270","mejor"
"271","desempeno"
"272","espana"
"273","resaltado"
"274","hace"
"275","varios"
"276","desempleo"
"277","sigue"
"278","eurozona"
"279","continua"
"280","maximos"
"281","historicos"
"282","cercano"
"283","deuda"
"284","publica"
"285","elevada"
"286","denotando"
"287","panorama"
"288","complejo"
"289","movil"
"290","trimestral"
"291","bajo"
"292","indica"
"293","optimismo"
"294","pesimismo"
"295","luz"
"296","datos"
"297","banco"
"298","europeo"
"299","bce"
"300","sorprendio"
"301","serie"
"302","desestacionalizada"
"303","reducir"
"304","tasa"
"305","referencia"
"306","minimo"
"307","historico"
"308","implemento"
"309","serie"
"310","estimulos"
"311","convencionales"
"312","dinamizar"
"313","credito"
"314","inicio"
"315","plan"
"316","compra"
"317","bonos"
"318","garantizados"
"319","respaldados"
"320","activos"
"321","eficacia"
"322","elevar"
"323","balance"
"324","bce"
"325","definira"
"326","indicadores"
"327","actividad"
"328","posible"
"329","compra"
"330","bonos"
"331","soberanos"
"332","lado"
"333","variacion"
"334","hicieron"
"335","primeras"
"336","operaciones"
"337","refinanciacion"
"338","largo"
"339","banco"
"340","mexico"
"341","peru"
"342","principal"
"343","medida"
"344","correspondio"
"345","inesperado"
"346","incremento"
"347","meta"
"348","expansion"
"349","monetaria"
"350","junto"
"351","disposiciones"
"352","elevaria"
"353","balance"
"354","banco"
"355","cerca"
"356","pib"
"357","ultimas"
"358","semanas"
"359","autoridad"
"360","descarto"
"361","nuevos"
"362","estimulos"
"363","mantenerse"
"364","riesgo"
"365","deflacion"
"366","basa"
"367","continuo"
"368","deterioro"
"369","economia"
"370","volvio"
"371","contraerse"
"372","cuarto"
"373","trimestral"
"374","anualizado"
"375","mayores"
"376","incidencias"
"377","negativas"
"378","provinieron"
"379","lado"
"380","inversion"
"381","consumo"
"382","privado"
"383","sigue"
"384","afectado"
"385","impacto"
"386","persistente"
"387","fuentes"
"388","ceic"
