"","x"
"1","politica"
"2","monetaria"
"3","ev"
"4","alu"
"5","eval"
"6","uacion"
"7","politica"
"8","monet"
"9","aria"
"10","monetaria"
"11","diferencia"
"12","esquemas"
"13","monetarios"
"14","ancla"
"15","nominal"
"16","escogida"
"17","provee"
"18","misma"
"19","senal"
"20","grado"
"21","cumplimiento"
"22","facil"
"23","verificar"
"24","momento"
"25","esquema"
"26","metas"
"27","inflacion"
"28","exige"
"29","esfuerzo"
"30","importante"
"31","comunicacion"
"32","credibilidad"
"33","meta"
"34","clave"
"35","constituya"
"36","ancla"
"37","economia"
"38","requiere"
"39","solo"
"40","banco"
"41","anuncie"
"42","sino"
"43","capaz"
"44","comunicar"
"45","logica"
"46","guia"
"47","accionar"
"48","discusion"
"49","relevante"
"50","desarrollada"
"51","proyecciones"
"52","variables"
"53","relevantes"
"54","mecanismos"
"55","cuales"
"56","politica"
"57","monetaria"
"58","conduce"
"59","junto"
"60","mostrar"
"61","historial"
"62","uso"
"63","activo"
"64","politica"
"65","intentar"
"66","cumplir"
"67","meta"
"68","resulta"
"69","clave"
"70","desarrollar"
"71","politica"
"72","comunicaciones"
"73","orientada"
"74","maximizar"
"75","credibilidad"
"76","objetivos"
"77","autoridad"
"78","impidiendo"
"79","afecten"
"80","perturbaciones"
"81","temporales"
"82","tal"
"83","sentido"
"84","informes"
"85","inflacion"
"86","herramienta"
"87","unica"
"88","generar"
"89","condiciones"
"90","exista"
"91","transparencia"
"92","politicas"
"93","banco"
"94","centrales"
"95","afianzando"
"96","credibilidad"
"97","mismas"
"98","banco"
"99","comenzo"
"100","publicar"
"101","informes"
"102","inflacion"
"103","proposito"
"104","mejorar"
"105","comunicacion"
"106","cuanto"
"107","objetivos"
"108","logica"
"109","politica"
"110","monetaria"
"111","estudio"
"112","reciente"
"113","elaborado"
"114","andrea"
"115","fracasso"
"116","hans"
"117","genberg"
"118","charles"
"119","wyplosz"
"120","centre"
"121","economic"
"122","policy"
"123","research"
"124","cepr"
"125","international"
"126","center"
"127","monetary"
"128","banking"
"129","studies"
"130","icmb"
"131","norges"
"132","bank"
"133","evalua"
"134","informes"
"135","inflacion"
"136","veinte"
"137","adoptado"
"138","metas"
"139","inflacion"
"140","incluyendo"
"141","trabajo"
"142","concluye"
"143","calidad"
"144","chileno"
"145","satisfactoria"
"146","pues"
"147","clasifica"
"148","documento"
"149","banco"
"150","quinto"
"151","lugar"
"152","superando"
"153","larga"
"154","tradicion"
"155","alta"
"156","reputacion"
"157","conduccion"
"158","monetaria"
"159","metas"
"160","inflacion"
"161","tales"
"162","australia"
"163","canada"
"164","ranking"
"165","informes"
"166","inflacion"
"167","evaluacion"
"168","basa"
"169","escala"
"170","diez"
"171","nota"
"172","maxima"
"173","fracasso"
"174","h"
"175","genber"
"176","wyplosz"
"177","resumen"
"178","positiva"
"179","evaluacion"
"180","chileno"
"181","coherente"
"182","mediciones"
"183","amplias"
"184","calidad"
"185","comunicacion"
"186","banco"
"187","mercado"
"188","ejemplo"
"189","schmidthebbel"
"190","tapia"
"191","construyen"
"192","transparencia"
"193","conduccion"
"194","politica"
"195","metas"
"196","inflacion"
"197","solo"
"198","solo"
"199","contenida"
"200","informes"
"201","inflacion"
"202","sino"
"203","transmite"
"204","mercado"
"205","elementos"
"206","minutas"
"207","reuniones"
"208","politica"
"209","publicacion"
"210","modelos"
"211","proyeccion"
"212","medicion"
"213","vuelve"
"214","ubicarse"
"215","lugar"
"216","privilegio"
"217","cinco"
"218","transparentes"
"219","dentro"
"220","muestra"
"221","banco"
"222","centrales"
"223","pese"
"224","positiva"
"225","evaluacion"
"226","resulta"
"227","bastante"
"228","satisfactoria"
"229","posible"
"230","identificar"
"231","ciertos"
"232","aspectos"
"233","chileno"
"234","queda"
"235","espacio"
"236","mejorar"
"237","respecto"
"238","elementos"
"239","contenidos"
"240","transparencia"
"241","tal"
"242","entrega"
"243","proceso"
"244","toma"
"245","decisiones"
"246","habitualmente"
"247","completamente"
"248","abierta"
"249","informes"
"250","inflacion"
"251","diferentes"
"252","banco"
"253","centrales"
"254","excepcion"
"255","proceso"
"256","considerado"
"257","fracasso"
"258","et"
"259","necesario"
"260","abordar"
"261","pues"
"262","trata"
"263","instancia"
"264","apertura"
"265","tan"
"266","informativa"
"267","demas"
"268","aspectos"
"269","tecnicos"
"270","incluidos"
"271","informes"
"272","menor"
"273","entrega"
"274","proceso"
"275","toma"
"276","decisiones"
"277","refiere"
"278","solo"
"279","forma"
"280","elaborado"
"281","pues"
"282","evaluarla"
"283","perspectiva"
"284","amplia"
"285","decir"
"286","alla"
"287","inflacion"
"288","propiamente"
"289","tal"
"290","ejemplo"
"291","ello"
"292","citado"
"293","estudio"
"294","banco"
"295","aparece"
"296","banco"
"297","centrales"
"298","sorprenden"
"299","mercado"
"300","decisiones"
"301","politica"
"302","interpretarse"
"303","preciso"
"304","transmitir"
"305","manera"
"306","correcta"
"307","proceso"
"308","decisiones"
"309","banco"
"310","factores"
"311","toma"
"312","cuenta"
"313","hora"
"314","alterar"
"315","tpm"
"316","tema"
"317","discutirse"
"318","marco"
"319","comunicaciones"
"320","banco"
"321","reconocen"
"322","schmidthebbel"
"323","tapia"
"324","hecho"
"325","inflacion"
"326","unico"
"327","mecanismo"
"328","provee"
"329","proceso"
"330","toma"
"331","decisiones"
"332","pues"
"333","existen"
"334","valiosos"
"335","instrumentos"
"336","cubrir"
"337","necesidad"
"338","tales"
"339","comunicados"
"340","prensa"
"341","minutas"
"342","reuniones"
"343","mensuales"
"344","documentos"
"345","politica"
"346","economica"
"347","trabajo"
"348","presentaciones"
"349","autoridades"
"350","instrumentos"
"351","enmarcan"
"352","politica"
"353","general"
"354","comunicaciones"
"355","banco"
"356","preocupacion"
"357","asegurar"
"358","transmision"
"359","politicas"
"360","decisiones"
"361","transparente"
"362","posible"
"363","facilitando"
"364","comprension"
"365","mismas"
"366","mercado"
"367","plano"
"368","especifico"
"369","necesidad"
"370","transparencia"
"371","refleja"
"372","cambios"
"373","introducen"
"374","presente"
"375","edicion"
"376","cambios"
"377","apuntan"
"378","directamente"
"379","fortalecer"
"380","aspectos"
"381","comunicacionales"
"382","mencionados"
"383","pretenden"
"384","hacer"
"385","fluida"
"386","interaccion"
"387","banco"
"388","resto"
