"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","crecimiento"
"16","pib"
"17","economias"
"18","desarrolladas"
"19","variacion"
"20","trimestral"
"21","anualizada"
"22","probable"
"23","principales"
"24","riesgo"
"25","eurozona"
"26","crecimiento"
"27","mundial"
"28","panorama"
"29","crecimiento"
"30","mundial"
"31","sigue"
"32","mostrando"
"33","disparidades"
"34","desempeno"
"35","mundo"
"36","desarrollado"
"37","emergente"
"38","primero"
"39","continua"
"40","escenario"
"41","lenta"
"42","recuperacion"
"43","economias"
"44","contrajeron"
"45","cuarto"
"46","registraron"
"47","magro"
"48","crecimiento"
"49","economias"
"50","emergentes"
"51","siguen"
"52","mostrando"
"53","mejores"
"54","resultados"
"55","impulsando"
"56","crecimiento"
"57","mundial"
"58","asia"
"59","acelerado"
"60","margen"
"61","mano"
"62","conempresascion"
"63","repunte"
"64","observa"
"65","comportamiento"
"66","heterogeneo"
"67","mundo"
"68","desarrollado"
"69","unidos"
"70","muestra"
"71","indicadores"
"72","coyunturales"
"73","general"
"74","cuenta"
"75","mejoras"
"76","respecto"
"77","obstante"
"78","crecimiento"
"79","pib"
"80","regiones"
"81","varios"
"82","factores"
"83","acotan"
"84","perspectivas"
"85","economias"
"86","desarrolladas"
"87","variacion"
"88","eurozona"
"89","debilidad"
"90","demanda"
"91","interna"
"92","sigue"
"93","afectada"
"94","planes"
"95","asia"
"96","emergente"
"97","ajuste"
"98","fiscal"
"99","condiciones"
"100","credito"
"101","restrictivas"
"102","mantienen"
"103","region"
"104","socios"
"105","comerciales"
"106","exp"
"107","productos"
"108","basicos"
"109","emergentes"
"110","recesion"
"111","alto"
"112","desempleo"
"113","destaca"
"114","debilidad"
"115","efectos"
"116","economias"
"117","centro"
"118","region"
"119","contracciones"
"120","pib"
"121","alemania"
"122","francia"
"123","economias"
"124","perifericas"
"125","seguido"
"126","contrayendo"
"127","desempleo"
"128","niveles"
"129","record"
"130","unidos"
"131","indico"
"132","datos"
"133","coyunturales"
"134","perspectivas"
"135","mejores"
"136","sector"
"137","inmobiliario"
"138","muestra"
"139","dinamico"
"140","senales"
"141","recuperacion"
"142","credito"
"143","hogar"
"144","ajuste"
"145","fiscal"
"146","aplicacion"
"147","seguira"
"148","mermando"
"149","crecimiento"
"150","venidero"
"151","ello"
"152","expansion"
"153","previstas"
"154","economia"
"155","inferiores"
"156","autoridades"
"157","senalado"
"158","intencion"
"159","implementar"
"160","medidas"
"161","impulso"
"162","monetario"
"163","fiscal"
"164","cuarto"
"165","aquellos"
"166","existen"
"167","datos"
"168","efectivos"
"169","consideran"
"170","proyecciones"
"171","reactivar"
"172","economia"
"173","tras"
"174","constatar"
"175","contrajo"
"176","segunda"
"177","mitad"
"178","encuesta"
"179","embargo"
"180","espacio"
"181","politicas"
"182","expansivas"
"183","acotado"
"184","definiciones"
"185","glosario"
"186","fuentes"
"187","banco"
"188","fmi"
"189","oficinas"
"190","mundo"
"191","emergente"
"192","panorama"
"193","heterogeneo"
"194","economias"
"195","asiaticas"
"196","pais"
"197","repunte"
"198","actividad"
"199","pasado"
"200","medidas"
"201","impulso"
"202","implementadas"
"203","autoridades"
"204","tales"
"205","reducciones"
"206","tasa"
"207","politica"
"208","monetaria"
"209","requerimientos"
"210","reservas"
"211","junto"
"212","incentivos"
"213","fiscales"
"214","consumo"
"215","reorientar"
"216","crecimiento"
"217","demanda"
"218","interna"
"219","efecto"
"220","cuarto"
"221","economia"
"222","expandio"
"223","comparacion"
"224","banco"
"225","luego"
"226","cuarto"
"227","previo"
"228","bien"
"229","datos"
"230","indicadores"
"231","indicios"
"232","repunte"
"233","actividad"
"234","continuara"
"235","variacion"
"236","moderado"
"237","riesgo"
"238","ajuste"
"239","abrupto"
"240","crecimiento"
"241","prod"
"242","industrial"
"243","confianza"
"244","consumidor"
"245","economia"
"246","considerado"
"247","informes"
"248","anteriores"
"249","diluido"
"250","evolucion"
"251","precios"
"252","activos"
"253","apresurar"
"254","implementacion"
"255","politicas"
"256","restrictivas"
"257","escenario"
"258","ipom"
"259","crecimiento"
"260","economia"
"261","bienio"
"262","menor"
"263","bienio"
"264","proyecciones"
"265","consenso"
"266","mercado"
"267","apuntan"
"268","proximos"
"269","cinco"
"270","economia"
"271","expandira"
"272","menos"
"273","economias"
"274","crecimiento"
"275","sostenido"
"276","desacelerado"
"277","inversion"
"278","consumo"
"279","privado"
"280","lideraron"
"281","desaceleracion"
"282","embargo"
"283","medidas"
"284","estimulo"
"285","aplicadas"
"286","nuevo"
"287","chino"
"288","ocurre"
"289","autoridades"
"290","parecen"
"291","efecto"
"292","datos"
"293","recientes"
"294","limita"
"295","disponibilidad"
"296","cifras"
"297","casos"
"298","cifras"
"299","disponibles"
"300","ambos"
"301","consideran"
"302","produccion"
"303","industrial"
"304","revelan"
"305","mejoras"
"306","economia"
"307","colombiana"
"308","desacelero"
"309","variaciones"
"310","anuales"
"311","agregado"
"312","enerofebrero"
"313","modo"
"314","importante"
"315","segunda"
"316","mitad"
"317","datos"
"318","recientes"
"319","produccion"
"320","industrial"
"321","ventas"
"322","minoristas"
"323","cuenta"
"324","escenario"
"325","debilidad"
"326","continuado"
"327","mexico"
"328","fragilidad"
"329","demanda"
"330","externa"
"331","ajuste"
"332","fiscal"
"333","reflejando"
"334","indicadores"
"335","recientes"
"336","actividad"
"337","crecimiento"
"338","mundial"
"339","empleo"
"340","ventas"
"341","minoristas"
"342","embargo"
"343","comienzos"
"344","variacion"
"345","observaron"
"346","mejores"
"347","datos"
"348","produccion"
"349","industrial"
"350","suma"
"351","prom"
"352","prom"
"353","efecto"
"354","impulso"
"355","monetario"
"356","adoptado"
"357","recientemente"
"358","f"
"359","f"
"360","banco"
"361","peru"
"362","continua"
"363","robusto"
"364","desenvolvimiento"
"365","economia"
"366","mundo"
"367","ppc"
"368","demanda"
"369","interna"
"370","creciendo"
"371","superiores"
"372","producto"
"373","mundial"
"374","tc"
"375","mercado"
"376","socios"
"377","comerciales"
"378","inversion"
"379","destaca"
"380","impulso"
"381","sector"
"382","minero"
"383","argentina"
"384","unidos"
"385","importante"
