"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","probable"
"16","principales"
"17","riesgo"
"18","escenario"
"19","internacional"
"20","presenta"
"21","mayores"
"22","cambios"
"23","publicacion"
"24","crecimiento"
"25","pib"
"26","regiones"
"27","ipom"
"28","respecto"
"29","crecimiento"
"30","socios"
"31","comerciales"
"32","destacan"
"33","variacion"
"34","magro"
"35","resultado"
"36","consolidacion"
"37","g"
"38","resto"
"39","mejores"
"40","perspectivas"
"41","eurozona"
"42","continuo"
"43","deterioro"
"44","actividad"
"45","especialmente"
"46","proyecciones"
"47","crecimiento"
"48","mundial"
"49","corrigen"
"50","levemente"
"51","baja"
"52","sigue"
"53","anticipando"
"54","crecimiento"
"55","bienio"
"56","contexto"
"57","pese"
"58","considerarse"
"59","datos"
"60","transitorios"
"61","dolar"
"62","deprecio"
"63","mediados"
"64","mundial"
"65","apuestas"
"66","mercado"
"67","inicio"
"68","reserva"
"69","federal"
"70","fed"
"71","retrasaron"
"72","mediados"
"73","interes"
"74","largo"
"75","aumentaron"
"76","varias"
"77","economias"
"78","desarrolladas"
"79","fenomeno"
"80","respondido"
"81","afianzamiento"
"82","perspectivas"
"83","crecimiento"
"84","inflacion"
"85","esperada"
"86","crecimiento"
"87","ponderado"
"88","ppc"
"89","corresponden"
"90","proyecciones"
"91","g"
"92","sumo"
"93","descompresion"
"94","bajos"
"95","premios"
"96","plazos"
"97","asociada"
"98","reasignaciones"
"99","resto"
"100","portafolios"
"101","cualquier"
"102","forma"
"103","ultimas"
"104","semanas"
"105","aumento"
"106","revertido"
"107","eurozona"
"108","equivalen"
"109","pib"
"110","parcialmente"
"111","demas"
"112","condiciones"
"113","financiamiento"
"114","economias"
"115","economias"
"116","desarrolladas"
"117","pib"
"118","mundial"
"119","resto"
"120","economias"
"121","exceptuando"
"122","g"
"123","emergentes"
"124","siguen"
"125","favorables"
"126","perspectiva"
"127","historica"
"128","banco"
"129","fmi"
"130","preve"
"131","terminos"
"132","intercambio"
"133","relevantes"
"134","mejoraran"
"135","levemente"
"136","respecto"
"137","impulso"
"138","externo"
"139","recibira"
"140","economia"
"141","distinto"
"142","contemplado"
"143","mercado"
"144","laboral"
"145","confianza"
"146","crecimiento"
"147","mundial"
"148","consumidores"
"149","difusion"
"150","cuarto"
"151","datos"
"152","dieron"
"153","cuenta"
"154","caida"
"155","tasa"
"156","desempleo"
"157","confianza"
"158","consumidores"
"159","pib"
"160","tt"
"161","anualizado"
"162","embargo"
"163","resultado"
"164","asociado"
"165","factores"
"166","transitorios"
"167","crudo"
"168","invierno"
"169","paros"
"170","portuarios"
"171","manteniendose"
"172","vision"
"173","recuperacion"
"174","sostenida"
"175","queda"
"176","basa"
"177","continua"
"178","recuperacion"
"179","mercado"
"180","laboral"
"181","expectativas"
"182","consumidores"
"183","alla"
"184","caida"
"185","niveles"
"186","superiores"
"187","atras"
"188","escenario"
"189","ajusta"
"190","proyeccion"
"191","crecimiento"
"192","cinco"
"193","decimas"
"194","baja"
"195","decima"
"196","modos"
"197","obviar"
"198","indicadores"
"199","coyunturales"
"200","recientes"
"201","ventas"
"202","minoristas"
"203","resultaron"
"204","debiles"
"205","esperado"
"206","mercado"
"207","unido"
"208","indicadores"
"209","conference"
"210","board"
"211","sector"
"212","inmobiliario"
"213","sorpresas"
"214","mixtas"
"215","mantiene"
"216","abierta"
"217","alguna"
"218","interrogante"
"219","velocidad"
"220","expansion"
"221","futura"
"222","economia"
"223","estadounidense"
"224","publicada"
"225","posterioridad"
"226","ipom"
"227","escenario"
"228","proyecciones"
"229","crecimiento"
"230","realizaron"
"231","considerando"
"232","primera"
"233","entrega"
"234","correspondio"
"235","aumento"
"236","tt"
"237","anualizado"
"238","banco"
"239","eurozona"
"240","consolidado"
"241","proceso"
"242","recuperacion"
"243","gradual"
"244","previsto"
"245","crecimiento"
"246","mundial"
"247","tiempo"
"248","reducido"
"249","diferencias"
"250","desempeno"
"251","economico"
"252","variacion"
"253","bloque"
"254","respondido"
"255","prom"
"256","prom"
"257","f"
"258","f"
"259","acumulado"
"260","efectos"
"261","politica"
"262","monetaria"
"263","expansiva"
"264","baja"
"265","mundo"
"266","ppc"
"267","costos"
"268","energeticos"
"269","efecto"
"270","depreciacion"
"271","hecho"
"272","mundo"
"273","tc"
"274","mercado"
"275","cuarto"
"276","region"
"277","crecio"
"278","tt"
"279","anualizado"
"280","destacando"
"281","socios"
"282","comerciales"
"283","mejor"
"284","desempeno"
"285","italia"
"286","francia"
"287","continua"
"288","recuperacion"
"289","espana"
"290","unidos"
"291","eurozona"
"292","compensaron"
"293","menor"
"294","crecimiento"
"295","alemania"
"296","indicadores"
"297","actividad"
"298","coyunturales"
"299","produccion"
"300","industrial"
"301","ventas"
"302","india"
"303","minoristas"
"304","exportaciones"
"305","positivas"
"306","agregado"
"307","expectativas"
"308","resto"
"309","asia"
"310","gerentes"
"311","compras"
"312","siguen"
"313","favorables"
"314","excl"
"315","exp"
"316","prod"
"317","basicos"
"318","pib"
"319","cuarto"
"320","expandio"
"321","tt"
"322","anualizado"
"323","definiciones"
"324","glosario"
"325","bajo"
"326","registrado"
"327","previo"
"328","menor"
"329","crecimiento"
"330","manufactura"
"331","estimado"
"332","servicios"
"333","financieros"
"334","negocios"
"335","junto"
"336","baja"
"337","mineria"
"338","construccion"
"339","f"
"340","proyeccion"
"341","contraste"
"342","sorprendio"
"343","positivamente"
"344","mercado"
"345","fuentes"
"346","banco"
"347","muestra"
"348","banco"
"349","inversion"
"350","consensus"
"351","forecasts"
"352","fmi"
"353","oficinas"
"354","contribuido"
"355","aumento"
"356","inventarios"
"357","consumo"
"358","privado"
"359","dinamico"
"360","pais"
"361","proyeccion"
"362","crecimiento"
"363","economias"
"364","desarrolladas"
"365","pasa"
"366","ipom"
"367","menor"
"368","expansion"
"369","prevista"
"370","panorama"
"371","inflacion"
"372","mantenido"
"373","contenido"
"374","economias"
"375","general"
"376","realizaron"
"377","ajustes"
"378","eurozona"
"379","crecimiento"
"380","pib"
"381","contribuciones"
"382","politica"
"383","monetaria"
"384","postergaron"
"385","expectativas"
