"","x"
"1","escenario"
"2","internacional"
"3","analiza"
"4","evolucion"
"5","reciente"
"6","perspectivas"
"7","economia"
"8","volatilidad"
"9","mercados"
"10","bursatiles"
"11","mundial"
"12","proximos"
"13","describe"
"14","escenario"
"15","externo"
"16","relevante"
"17","considerado"
"18","probable"
"19","economia"
"20","principales"
"21","riesgo"
"22","mercados"
"23","financieros"
"24","internacionales"
"25","ultimas"
"26","semanas"
"27","ajustes"
"28","significativos"
"29","mercados"
"30","financieros"
"31","internacionales"
"32","reflejando"
"33","propagacion"
"34","crisis"
"35","sector"
"36","hipotecario"
"37","riesgo"
"38","sectores"
"39","mercado"
"40","financiero"
"41","traducido"
"42","cambios"
"43","importantes"
"44","valoracion"
"45","riesgo"
"46","fuerte"
"47","ajuste"
"48","precios"
"49","activos"
"50","financieros"
"51","condiciones"
"52","crediticias"
"53","restrictivas"
"54","bajo"
"55","contexto"
"56","alta"
"57","volatilidad"
"58","corresponde"
"59","volatilidad"
"60","implicita"
"61","opciones"
"62","sp"
"63","frente"
"64","significativo"
"65","aumento"
"66","demanda"
"67","liquidez"
"68","internacional"
"69","corresponde"
"70","estimaciones"
"71","volatilidades"
"72","historicas"
"73","derivo"
"74","necesidades"
"75","recursos"
"76","inversionistas"
"77","altamente"
"78","respectivos"
"79","indices"
"80","msci"
"81","denominados"
"82","expuestos"
"83","correccion"
"84","mercados"
"85","banco"
"86","centrales"
"87","fuentes"
"88","morgan"
"89","stanley"
"90","capital"
"91","international"
"92","europa"
"93","economias"
"94","desarrolladas"
"95","debieron"
"96","efectuar"
"97","importantes"
"98","inyecciones"
"99","liquidez"
"100","acciones"
"101","autoridades"
"102","permitieron"
"103","turbulencias"
"104","calmaran"
"105","observara"
"106","alguna"
"107","recuperacion"
"108","precios"
"109","activos"
"110","interes"
"111","largo"
"112","efecto"
"113","flighttoquality"
"114","ajuste"
"115","genero"
"116","deshizo"
"117","aumento"
"118","interes"
"119","largo"
"120","economias"
"121","desarrolladas"
"122","impulsado"
"123","especial"
"124","evolucion"
"125","crecimiento"
"126","ipom"
"127","tasa"
"128","bono"
"129","tesoro"
"130","llego"
"131","inferior"
"132","registrada"
"133","mediados"
"134","movimiento"
"135","seguido"
"136","cerca"
"137","rendimientos"
"138","bonos"
"139","similares"
"140","economias"
"141","desarrolladas"
"142","ultimas"
"143","semanas"
"144","mercado"
"145","ajustado"
"146","baja"
"147","perspectivas"
"148","evolucion"
"149","politica"
"150","monetaria"
"151","economias"
"152","desarrolladas"
"153","dando"
"154","cuenta"
"155","expectativas"
"156","apuntan"
"157","uso"
"158","instrumento"
"159","complemento"
"160","medidas"
"161","tomadas"
"162","banco"
"163","centrales"
"164","modo"
"165","enfrentar"
"166","actuales"
"167","problemas"
"168","liquidez"
"169","asimismo"
"170","restricciones"
"171","corresponde"
"172","bonos"
"173","gobierno"
"174","crediticias"
"175","derivarian"
"176","desaceleracion"
"177","crecimiento"
"178","reserva"
"179","fenomeno"
"180","aumento"
"181","percepcion"
"182","riesgo"
"183","inversionistas"
"184","buscan"
"185","activos"
"186","seguros"
"187","ejemplo"
"188","bonos"
"189","gobierno"
"190","economias"
