"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","escenario"
"10","externo"
"11","relevante"
"12","economia"
"13","describe"
"14","principales"
"15","volatilidad"
"16","mercados"
"17","bursatiles"
"18","paridad"
"19","riesgo"
"20","eurodolar"
"21","escenario"
"22","internacional"
"23","tornado"
"24","complejo"
"25","incrementandose"
"26","bolsa"
"27","bolsas"
"28","emergentes"
"29","riesgo"
"30","economias"
"31","exportadoras"
"32","materias"
"33","primas"
"34","particular"
"35","eurodolar"
"36","lado"
"37","rebalanceo"
"38","crecimiento"
"39","favor"
"40","economias"
"41","desarrolladas"
"42","especial"
"43","junto"
"44","proximo"
"45","inicio"
"46","normalizacion"
"47","monetaria"
"48","reserva"
"49","federal"
"50","fed"
"51","resultado"
"52","importante"
"53","fortalecimiento"
"54","internacional"
"55","dolar"
"56","dudas"
"57","acrecentado"
"58","pues"
"59","noticias"
"60","debilitamiento"
"61","actividad"
"62","sumado"
"63","fuertes"
"64","turbulencias"
"65","mercados"
"66","financieros"
"67","traspasado"
"68","mercados"
"69","mundiales"
"70","ello"
"71","acentuado"
"72","reasignaciones"
"73","portafolios"
"74","comentadas"
"75","ipom"
"76","previo"
"77","economias"
"78","emergentes"
"79","afectadas"
"80","visto"
"81","depreciarse"
"82","monedas"
"83","aumentar"
"84","corresponde"
"85","ipom"
"86","costos"
"87","financiamiento"
"88","externo"
"89","enfrentar"
"90","importantes"
"91","caidas"
"92","precios"
"93","materias"
"94","primas"
"95","situacion"
"96","especialmente"
"97","delicada"
"98","america"
"99","corresponde"
"100","vix"
"101","emergentes"
"102","estimacion"
"103","latina"
"104","deterioro"
"105","actividad"
"106","altos"
"107","niveles"
"108","inflacion"
"109","volatilidad"
"110","historica"
"111","msci"
"112","denominado"
"113","volatilidad"
"114","implicita"
"115","opciones"
"116","tres"
"117","varios"
"118","casos"
"119","desequilibrios"
"120","externos"
"121","fiscales"
"122","relevantes"
"123","destacando"
"124","situacion"
"125","impulso"
"126","externo"
"127","economia"
"128","menor"
"129","especialmente"
"130","deterioro"
"131","terminos"
"132","intercambio"
"133","mercados"
"134","financieros"
"135","mercados"
"136","bursatiles"
"137","mercados"
"138","financieros"
"139","internacionales"
"140","enfrentando"
"141","nuevos"
"142","episodios"
"143","tension"
"144","marcado"
"145","incremento"
"146","volatilidad"
"147","bolsas"
"148","emergentes"
"149","mercados"
"150","renta"
"151","fija"
"152","especialmente"
"153","tras"
"154","eventos"
"155","desarrollados"
"156","bolsa"
"157","luego"
"158","alcanzar"
"159","niveles"
"160","historicamente"
"161","altos"
"162","mostrado"
"163","correcciones"
"164","abruptas"
"165","acentuaron"
"166","ipom"
"167","contagio"
"168","resto"
"169","mercados"
"170","alto"
"171","caidas"
"172","importantes"
"173","principales"
"174","indices"
"175","accionarios"
"176","economias"
"177","emergentes"
"178","efecto"
"179","marcado"
"180","pues"
"181","generaron"
"182","importantes"
"183","salidas"
"184","capitales"
"185","monedas"
"186","depreciaron"
"187","significativamente"
"188","respecto"
"189","dolar"
"190","costo"
"191","financiamiento"
"192","externo"
"193","subio"
"194","aumento"
"195","premios"
"196","riesgo"
"197","llegaron"
"198","niveles"
"199","similares"
"200","incluso"
"201","superiores"
"202","mediados"
"203","volatilidad"
"204","financiera"
"205","dio"
"206","conjunto"
"207","crecientes"
"208","temores"
"209","datos"
"210","medidos"
"211","moneda"
"212","desempeno"
"213","actividad"
"214","ultimas"
"215","semanas"
"216","autoridades"
"217","tomado"
"218","corresponde"
"219","ipom"
"220","corresponde"
"221","accionario"
"222","compuesto"
"223","shanghai"
"224","diversas"
"225","medidas"
"226","mitigar"
"227","caida"
"228","bolsas"
"229","impulsar"
"230","regiones"
"231","indices"
"232","accionarios"
"233","morgan"
"234","stanley"
"235","capital"
"236","actividad"
"237","destacando"
"238","depreciacion"
"239","yuan"
"240","disminucion"
"241","interes"
"242","international"
"243","requerimientos"
"244","reservas"
"245","banco"
"246","ipom"
"247","caida"
"248","bolsa"
"249","acumulo"
"250","cerca"
"251","maximo"
"252","mediados"
"253","ubicandose"
"254","niveles"
"255","hace"
"256","modos"
"257","debe"
"258","tenerse"
"259","banco"
"260","cuenta"
"261","diferencia"
"262","economias"
"263","riqueza"
"264","consumidores"
"265","premios"
"266","riesgo"
"267","economias"
"268","emergentes"
"269","acumula"
"270","acciones"
"271","mercado"
"272","accionario"
"273","solo"
"274","acoge"
"275","menor"
"276","asia"
"277","europa"
"278","sostenida"
"279","apreciacion"
"280","dolar"
"281","derivada"
"282","consolidacion"
"283","fortaleza"
"284","relativa"
"285","proximo"
"286","inicio"
"287","fed"
"288","generado"
"289","presiones"
"290","adicionales"
"291","monedas"
"292","emergentes"
"293","cambio"
"294","recien"
"295","ido"
"296","acercando"
"297","historico"
"298","principio"
"299","descartar"
"300","tendencia"
"301","apreciativa"
"302","moneda"
"303","mantenga"
"304","tras"
"305","ultima"
"306","reunion"
"307","fed"
"308","entrega"
"309","datos"
"310","actividad"
"311","robustos"
"312","apuestas"
"313","mercado"
"314","situan"
"315","inicio"
"316","normalizacion"
"317","politica"
"318","monetaria"
"319","autoridad"
"320","fed"
"321","dado"
"322","senales"
"323","actuar"
"324","gradual"
"325","medidos"
"326","premios"
"327","cds"
"328","corresponde"
"329","cautela"
"330","considerando"
"331","niveles"
"332","inflacion"
"333","sujeto"
"334","continue"
"335","ritmo"
"336","simple"
"337","region"
"338","actual"
"339","robustecimiento"
"340","actividad"
"341","interpretada"
"342","senal"
"343","corresponde"
"344","ipom"
"345","coincidente"
"346","posicion"
"347","mercados"
"348","peru"
"349","mexico"
"350","panama"
"351","filipinas"
"352","indonesia"
"353","tailandia"
"354","malasia"
"355","rep"
"356","checa"
"357","hungria"
"358","croacia"
"359","bulgaria"
"360","rumania"
"361","rusia"
"362","turquia"
"363","interes"
"364","largo"
"365","bonos"
"366","soberanos"
"367","economias"
"368","desarrolladas"
"369","luego"
"370","mostrar"
"371","posterioridad"
"372","ipom"
"373","retrocedieron"
"374","ultimas"
"375","semanas"
"376","coincidiendo"
"377","deterioro"
"378","panorama"
"379","entorno"
"380","economico"
"381","mundial"
"382","vuelto"
"383","adverso"
"384","riesgoo"
"385","cambios"
