"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","crecimiento"
"16","pib"
"17","eurozona"
"18","probable"
"19","principales"
"20","riesgo"
"21","variacion"
"22","eurozona"
"23","centro"
"24","perifericos"
"25","crecimiento"
"26","mundial"
"27","noticias"
"28","materia"
"29","crecimiento"
"30","mundial"
"31","dispares"
"32","emergentes"
"33","senales"
"34","desaceleracion"
"35","observadas"
"36","economias"
"37","grandes"
"38","ido"
"39","diluyendo"
"40","lado"
"41","noticias"
"42","mundo"
"43","desarrollado"
"44","menos"
"45","favorables"
"46","preve"
"47","crecimiento"
"48","economias"
"49","seguira"
"50","debil"
"51","tiempo"
"52","prolongado"
"53","estimado"
"54","anterioridad"
"55","t"
"56","t"
"57","t"
"58","t"
"59","t"
"60","t"
"61","corresponde"
"62","alemania"
"63","austria"
"64","finlandia"
"65","francia"
"66","holanda"
"67","unidos"
"68","cifras"
"69","actividad"
"70","cuenta"
"71","recuperacion"
"72","luxemburgo"
"73","prosigue"
"74","ritmo"
"75","lento"
"76","tasa"
"77","desempleo"
"78","seguido"
"79","corresponde"
"80","belgica"
"81","chipre"
"82","eslovaquia"
"83","eslovenia"
"84","espana"
"85","reduciendose"
"86","recuperan"
"87","empleos"
"88","perdidos"
"89","despues"
"90","estonia"
"91","grecia"
"92","irlanda"
"93","italia"
"94","malta"
"95","portugal"
"96","corresponden"
"97","proyeccion"
"98","crisis"
"99","limita"
"100","crecimiento"
"101","consumo"
"102","privado"
"103","confianza"
"104","consumidores"
"105","continuado"
"106","mejorando"
"107","encuestas"
"108","banco"
"109","muestra"
"110","banco"
"111","sectores"
"112","manufacturero"
"113","servicios"
"114","coherentes"
"115","continuacion"
"116","inversion"
"117","consensus"
"118","forecasts"
"119","fondo"
"120","monetario"
"121","internacional"
"122","expansion"
"123","cifras"
"124","recientes"
"125","mercado"
"126","inmobiliario"
"127","cuenta"
"128","ventas"
"129","crecientes"
"130","recuperacion"
"131","precios"
"132","condice"
"133","elevadas"
"134","variacion"
"135","inversion"
"136","residencial"
"137","todas"
"138","formas"
"139","perspectivas"
"140","economia"
"141","sujetas"
"142","acuerdo"
"143","finalmente"
"144","logre"
"145","materia"
"146","fiscal"
"147","eurozona"
"148","contraccion"
"149","pib"
"150","trimestral"
"151","indicadores"
"152","actividad"
"153","anualizado"
"154","consolido"
"155","escenario"
"156","recesion"
"157","previsto"
"158","region"
"159","variacion"
"160","sabida"
"161","caida"
"162","actividad"
"163","economias"
"164","perifericas"
"165","suma"
"166","produccion"
"167","industrial"
"168","ventas"
"169","minoristas"
"170","debilitamiento"
"171","superior"
"172","anticipado"
"173","fuertes"
"174","alemania"
"175","francia"
"176","perifericas"
"177","condiciones"
"178","economicas"
"179","siguen"
"180","deteriorandose"
"181","desempleo"
"182","superiores"
"183","casos"
"184","contracciones"
"185","actividad"
"186","varios"
"187","trimestres"
"188","economias"
"189","centro"
"190","eurozona"
"191","preocupa"
"192","evolucion"
"193","indicadores"
"194","recientes"
"195","expectativas"
"196","exportaciones"
"197","produccion"
"198","industrial"
"199","adelante"
"200","escenario"
"201","ipom"
"202","preve"
"203","region"
"204","seguira"
"205","afectada"
"206","acontecimientos"
"207","fiscales"
"208","financieros"
"209","demorara"
"210","tiempo"
"211","recuperarse"
"212","ello"
"213","pues"
"214","tensiones"
"215","mercados"
"216","ayudan"
"217","desenvolvimiento"
"218","credito"
"219","tampoco"
"220","dificultad"
"221","fondeo"
"222","banco"
"223","suma"
"224","necesario"
"225","ajuste"
"226","fiscal"
"227","profundiza"
"228","debilidad"
"229","actividad"
"230","deteriora"
"231","activos"
"232","banco"
"233","finalmente"
"234","complejidad"
"235","panorama"
"236","mantiene"
"237","frenadas"
"238","decisiones"
"239","inversion"
"240","contratacion"
"241","banco"
"242","escenario"
"243","ipom"
"244","ajusta"
"245","proyecciones"
"246","crecimiento"
"247","exportaciones"
"248","baja"
"249","manera"
"250","importante"
"251","ello"
"252","da"
"253","cuenta"
"254","contraccion"
"255","variacion"
"256","trimestral"
"257","anualizado"
"258","economia"
"259","correccion"
"260","cifras"
"261","historicas"
"262","pib"
"263","hizo"
"264","pais"
"265","perspectivas"
"266","eurozona"
"267","economia"
"268","nipona"
"269","debiles"
"270","toda"
"271","vez"
"272","baja"
"273","envios"
"274","exportacion"
"275","mercado"
"276","europeo"
"277","destino"
"278","exportaciones"
"279","suman"
"280","menos"
"281","exportaciones"
"282","cerca"
"283","exportaciones"
"284","conflictos"
"285","territoriales"
"286","enfrentan"
"287","ambos"
"288","ello"
"289","da"
"290","cuenta"
"291","deterioro"
"292","actividad"
"293","perspectivas"
"294","sector"
"295","manufacturero"
"296","adelante"
"297","agrega"
"298","efecto"
"299","crecimiento"
"300","podrian"
"301","tener"
"302","medidas"
"303","fiscales"
"304","previstas"
"305","economias"
"306","emergentes"
"307","evolucion"
"308","dispar"
"309","varias"
"310","siguen"
"311","proceso"
"312","desaceleracion"
"313","actividad"
"314","debilidad"
"315","mostrando"
"316","grandes"
"317","economias"
"318","emergentes"
"319","hace"
"320","dado"
"321","senales"
"322","reversion"
"323","pib"
"324","redujo"
"325","tasa"
"326","crecimiento"
"327","trimestres"
"328","inmediatamente"
"329","anteriores"
"330","embargo"
"331","crecimiento"
"332","mundial"
"333","indicadores"
"334","coyunturales"
"335","recientes"
"336","apuntan"
"337","medidas"
"338","variacion"
"339","estimulo"
"340","adoptadas"
"341","autoridades"
"342","surtido"
"343","efecto"
"344","llevado"
"345","prom"
"346","prom"
"347","mejores"
"348","cifras"
"349","produccion"
"350","industrial"
"351","ventas"
"352","minoristas"
"353","f"
"354","f"
"355","f"
"356","corea"
"357","bien"
"358","actividad"
"359","manufacturera"
"360","repuntado"
"361","reciente"
"362","mundo"
"363","ppc"
"364","mundial"
"365","tc"
"366","mercado"
"367","apreciacion"
"368","cambiaria"
"369","disminuido"
"370","expectativas"
"371","empresasriales"
"372","sector"
"373","socios"
"374","comerciales"
"375","externo"
"376","dado"
"377","muestras"
"378","debilidad"
"379","pib"
"380","unidos"
"381","sorprendio"
"382","magro"
"383","trimestral"
"384","anualizado"
