"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","crecimiento"
"13","mundial"
"14","variacion"
"15","luego"
"16","significativo"
"17","ajuste"
"18","baja"
"19","proyecciones"
"20","efectuado"
"21","ipom"
"22","ipom"
"23","escenario"
"24","ipom"
"25","continua"
"26","previendo"
"27","ipom"
"28","cf"
"29","ipom"
"30","proximo"
"31","bienio"
"32","contexto"
"33","internacional"
"34","proveera"
"35","impulso"
"36","menor"
"37","previos"
"38","economia"
"39","hecho"
"40","expansion"
"41","mundo"
"42","socios"
"43","comerciales"
"44","verian"
"45","minimos"
"46","decada"
"47","serie"
"48","focos"
"49","tension"
"50","mantienen"
"51","latentes"
"52","dudas"
"53","desempeno"
"54","actividad"
"55","mundial"
"56","cuya"
"57","desaceleracion"
"58","sigue"
"59","bastante"
"60","transversal"
"61","economias"
"62","principal"
"63","desarrollo"
"64","conflicto"
"65","comercial"
"66","factores"
"67","idiosincraticos"
"68","cobrado"
"69","especial"
"70","importancia"
"71","perspectivas"
"72","f"
"73","f"
"74","f"
"75","crecimiento"
"76","reducen"
"77","ipom"
"78","pasado"
"79","terminos"
"80","intercambio"
"81","revisan"
"82","baja"
"83","respecto"
"84","f"
"85","proyeccion"
"86","condiciones"
"87","financiamiento"
"88","internacionales"
"89","cuenta"
"90","fuentes"
"91","banco"
"92","consensus"
"93","forecasts"
"94","interes"
"95","pese"
"96","recuperacion"
"97","parcial"
"98","persisten"
"99","historicamente"
"100","bajas"
"101","principales"
"102","bolsas"
"103","evolucion"
"104","positiva"
"105","evolucion"
"106","reciente"
"107","perspectivas"
"108","atencion"
"109","mundial"
"110","continua"
"111","centrada"
"112","gran"
"113","medida"
"114","guerra"
"115","comercial"
"116","mantiene"
"117","incertidumbre"
"118","respecto"
"119","produccion"
"120","industrial"
"121","exportaciones"
"122","resultados"
"123","negociaciones"
"124","efectos"
"125","directos"
"126","indirectos"
"127","bien"
"128","variacion"
"129","variacion"
"130","mundo"
"131","desarrollados"
"132","emergentes"
"133","ipom"
"134","pasado"
"135","observo"
"136","acercamiento"
"137","partes"
"138","segura"
"139","materializacion"
"140","acuerdo"
"141","agregarse"
"142","conflicto"
"143","aristas"
"144","caracter"
"145","politico"
"146","sumado"
"147","fricciones"
"148","socios"
"149","comerciales"
"150","incluyendo"
"151","aplicacion"
"152","nuevos"
"153","gravamenes"
"154","ciertas"
"155","importaciones"
"156","union"
"157","europea"
"158","bloque"
"159","sostiene"
"160","decisiones"
"161","arancelarias"
"162","pendientes"
"163","lado"
"164","avance"
"165","importante"
"166","imposibilidad"
"167","legal"
"168","brexit"
"169","acuerdo"
"170","todavia"
"171","definirse"
"172","terminos"
"173","futura"
"174","relacion"
"175","comercial"
"176","union"
"177","europea"
"178","persistencia"
"179","tensiones"
"180","continua"
"181","afectando"
"182","desempeno"
"183","comercio"
"184","tres"
"185","moviles"
"186","inversion"
"187","principal"
"188","ligado"
"189","rubros"
"190","industriales"
"191","cpb"
"192","world"
"193","trade"
"194","monitor"
"195","indicadores"
"196","retrocesos"
"197","generalizados"
"198","perspectivas"
"199","manufactureras"
"200","repuntado"
"201","recientemente"
"202","niveles"
"203","bajos"
"204","ubicandose"
"205","levemente"
"206","encima"
"207","umbral"
"208","neutral"
"209","agregado"
"210","vuelve"
"211","contrastar"
"212","resiliencia"
"213","banco"
"214","exhiben"
"215","expectativas"
"216","sectores"
"217","servicios"
"218","pese"
"219","pmi"
"220","completan"
"221","varios"
"222","moderacion"
"223","desempeno"
"224","consumo"
"225","desestacionalizado"
"226","privado"
"227","fundamentos"
"228","especialmente"
"229","mercado"
"230","laboral"
"231","mundo"
"232","manufacturas"
"233","servicios"
"234","desarrollado"
"235","asia"
"236","emergente"
"237","vuelven"
"238","dar"
"239","cuenta"
"240","efectos"
"241","notorios"
"242","guerra"
"243","comercial"
"244","dada"
"245","alta"
"246","exposicion"
"247","cadenas"
"248","estrecha"
"249","relacion"
"250","varios"
"251","economia"
"252","redujo"
"253","expansion"
"254","menor"
"255","ultimas"
"256","decadas"
"257","debilidad"
"258","construccion"
"259","industria"
"260","contrarrestaron"
"261","mejor"
"262","desempeno"
"263","rubros"
"264","servicios"
"265","datos"
"266","fabriles"
"267","retail"
"268","crediticios"
"269","decepcionaron"
"270","margen"
"271","sector"
"272","externo"
"273","seguido"
"274","contrayendose"
"275","terminos"
"276","anuales"
"277","varias"
"278","tendencias"
"279","bajo"
"280","indica"
"281","optimismo"
"282","pesimismo"
"283","replicado"
"284","resto"
"285","region"
"286","especial"
"287","magro"
"288","comportamiento"
"289","jp"
"290","morgan"
"291","rubro"
"292","manufacturero"
"293","comercio"
"294","exterior"
"295","explican"
"296","buena"
"297","desaceleracion"
"298","singapur"
"299","republica"
"300","corea"
"301","indicadores"
"302","mercado"
"303","laboral"
"304","economias"
"305","panorama"
"306","complejo"
"307","hong"
"308","kong"
"309","entro"
"310","seleccionadas"
"311","recesion"
"312","tecnica"
"313","primera"
"314","vez"
"315","diez"
"316","menor"
"317","impulso"
"318","externo"
"319","variacion"
"320","agrega"
"321","fuerte"
"322","impacto"
"323","crisis"
"324","politica"
"325","social"
"326","recientes"
"327","tasa"
"328","desempleo"
"329","salarios"
"330","nominales"
"331","resentido"
"332","significativamente"
"333","demanda"
"334","interna"
"335","deterioros"
"336","visibles"
"337","alemania"
"338","inversion"
"339","consumo"
"340","relacionado"
"341","gran"
"342","medida"
"343","establecimientos"
"344","interrupcion"
"345","transporte"
"346","publico"
"347","jornadas"
"348","protesta"
"349","menor"
"350","flujo"
"351","turistico"
"352","desempleo"
"353","sectores"
"354","ligados"
"355","consumo"
"356","turismo"
"357","subido"
"358","fuerza"
"359","expectativas"
"360","empresasriales"
"361","cuarto"
"362","cayeron"
"363","menor"
"364","profundizando"
"365","caida"
"366","periodos"
"367","previos"
"368","grueso"
"369","entrevistados"
"370","anticipa"
"371","bajas"
"372","adicionales"
"373","niveles"
"374","produccion"
"375","datos"
"376","trimestrales"
"377","obstante"
"378","economias"
"379","asia"
"380","emergente"
"381","visto"
"382","favorecidas"
"383","tensiones"
"384","comerciales"
"385","reubicacion"
"386","inversiones"
