"","x"
"1","politica"
"2","monetaria"
"3","actualizacion"
"4","marco"
"5","politica"
"6","monetaria"
"7","banco"
"8","desarrolla"
"9","politica"
"10","monetaria"
"11","bajo"
"12","documento"
"13","discutir"
"14","experiencia"
"15","acumulada"
"16","esquema"
"17","metas"
"18","inflacion"
"19","utilizado"
"20","forma"
"21","parcial"
"22","decadas"
"23","funcionamiento"
"24","marco"
"25","metas"
"26","inflacion"
"27","adoptado"
"28","plenitud"
"29","cambio"
"30","flotante"
"31","desarrollos"
"32","institucionales"
"33","fecha"
"34","adopto"
"35","regimen"
"36","implementado"
"37","ambitos"
"38","politica"
"39","cambio"
"40","flotante"
"41","economica"
"42","lecciones"
"43","dejado"
"44","desafios"
"45","enfrentar"
"46","banco"
"47","tiempo"
"48","contexto"
"49","tras"
"50","veinte"
"51","aplicacion"
"52","marco"
"53","demostrado"
"54","banco"
"55","publico"
"56","recientemente"
"57","actualizacion"
"58","documento"
"59","adecuado"
"60","economia"
"61","permitiendo"
"62","banco"
"63","busca"
"64","seguir"
"65","facilitando"
"66","comprension"
"67","manejar"
"68","politica"
"69","monetaria"
"70","forma"
"71","autonoma"
"72","sociedad"
"73","agentes"
"74","economicos"
"75","racionalidad"
"76","inflacion"
"77","decisiones"
"78","politica"
"79","monetaria"
"80","conjunto"
"81","expectativas"
"82","inflacion"
"83","mantenido"
"84","documento"
"85","banco"
"86","publico"
"87","documento"
"88","politica"
"89","ancladas"
"90","meta"
"91","gran"
"92","ultimas"
"93","financiera"
"94","banco"
"95","describe"
"96","rol"
"97","decadas"
"98","principal"
"99","ventaja"
"100","marco"
"101","permitido"
"102","banco"
"103","mantencion"
"104","estabilidad"
"105","financiera"
"106","pais"
"107","mitigar"
"108","efectos"
"109","externos"
"110","relevantes"
"111","observados"
"112","crisis"
"113","financiera"
"114","importante"
"115","subrayar"
"116","actualizacion"
"117","mpm"
"118","refleja"
"119","enfrentar"
"120","internos"
"121","significativos"
"122","terremoto"
"123","quiebre"
"124","estrategia"
"125","conduccion"
"126","politica"
"127","monetaria"
"128","maremoto"
"129","estallido"
"130","social"
"131","finales"
"132","descrita"
"133","documento"
"134","cambio"
"135","significativo"
"136","reciente"
"137","marco"
"138","permitido"
"139","fundamentos"
"140","misma"
"141","nueva"
"142","version"
"143","refleja"
"144","desplegar"
"145","serie"
"146","medidas"
"147","politica"
"148","monetaria"
"149","experiencia"
"150","acumulada"
"151","largo"
"152","decada"
"153","hacer"
"154","frente"
"155","necesidades"
"156","liquidez"
"157","derivan"
"158","documento"
"159","lecciones"
"160","aprendidas"
"161","enfrentar"
"162","propagacion"
"163","covid"
"164","distintos"
"165","desafios"
"166","entorno"
"167","cambiante"
"168","marco"
"169","politica"
"170","monetaria"
"171","requiere"
"172","alto"
"173","grado"
"174","elementos"
"175","principales"
"176","marco"
"177","politica"
"178","monetaria"
"179","transparencia"
"180","comunicacion"
"181","politicas"
"182","acciones"
"183","emprendidas"
"184","banco"
"185","realiza"
"186","esfuerzo"
"187","ambito"
"188","version"
"189","previa"
"190","mpm"
"191","presenta"
"192","marco"
"193","elaboracion"
"194","publicacion"
"195","politica"
"196","institucional"
"197","desenvuelve"
"198","politica"
"199","monetaria"
"200","monetaria"
"201","ipom"
"202","vision"
"203","consejo"
"204","marco"
"205","politica"
"206","incluyendo"
"207","comunicados"
"208","minuta"
"209","reunion"
"210","politica"
"211","monetaria"
"212","objetivos"
"213","transmision"
"214","politica"
"215","monetaria"
"216","conduccion"
"217","rpm"
"218","ello"
"219","complementa"
"220","serie"
"221","iniciativas"
"222","operacion"
"223","papel"
"224","desempenan"
"225","transparencia"
"226","educacion"
"227","financiera"
"228","generacion"
"229","difusion"
"230","amplio"
"231","comunicaciones"
"232","espectro"
"233","economicas"
"234","desarrollo"
"235","activa"
"236","agenda"
"237","investigacion"
"238","economica"
"239","difusion"
"240","propio"
"241","mpm"
"242","banco"
"243","componente"
"244","consejo"
"245","realiza"
"246","diversas"
"247","publicaciones"
"248","incluido"
"249","ipom"
"250","meta"
"251","inflacion"
"252","orienta"
"253","conduccion"
"254","politica"
"255","monetaria"
"256","sirve"
"257","ancla"
"258","nominal"
"259","economia"
"260","terminos"
"261","operativos"
"262","meta"
"263","implica"
"264","momento"
"265","dentro"
"266","esfuerzo"
"267","aumentar"
"268","transparencia"
"269","mejorar"
"270","independiente"
"271","inflacion"
"272","actual"
"273","proyeccion"
"274","comunicacion"
"275","sociedad"
"276","banco"
"277","publico"
"278","inflacion"
"279","medida"
"280","precios"
"281","consumidor"
"282","documento"
"283","politica"
"284","monetaria"
"285","banco"
"286","ipc"
"287","debe"
"288","ubicarse"
"289","horizonte"
"290","marco"
"291","metas"
"292","inflacion"
"293","explicaban"
"294","parametros"
"295","definen"
"296","regimen"
"297","monetario"
"298","basado"
"299","principales"
"300","aspectos"
"301","marco"
"302","politica"
"303","monetaria"
"304","mpm"
"305","metas"
"306","inflacion"
"307","documento"
"308","describe"
"309","consejo"
"310","estimado"
"311","oportuno"
"312","presentar"
"313","actualizacion"
"314","calcula"
"315","inflacion"
"316","meta"
"317","banco"
"318","horizonte"
"319","meta"
"320","instrumento"
"321","operacional"
"322","eleccion"
"323","nueva"
"324","herramienta"
"325","comunicacion"
"326","estrategia"
"327","politica"
"328","ipc"
"329","debe"
"330","precios"
"331","refleja"
"332","forma"
"333","monetaria"
"334","corredor"
"335","tpm"
"336","describe"
"337","cercana"
"338","variaciones"
"339","costo"
"340","vida"
"341","poblacion"
"342","rangos"
"343","posibles"
"344","trayectorias"
"345","futuras"
"346","politica"
"347","monetaria"
"348","aplica"
"349","unidad"
"350","referencia"
"351","reajustabilidad"
"352","precios"
"353","consideran"
"354","plausibles"
"355","acuerdo"
"356","escenario"
"357","salarios"
"358","contratos"
"359","financieros"
"360","calculo"
"361","unidad"
"362","escenarios"
"363","sensibilidad"
"364","descritos"
"365","fomento"
"366","meta"
"367","debe"
"368","inflacion"
"369","provocar"
"370","distorsiones"
"371","precios"
"372","relativos"
"373","principales"
"374","innovaciones"
"375","respecto"
"376","version"
"377","volatilidad"
"378","exacerbe"
"379","inflacion"
"380","baja"
"381","dificultar"
"382","ajuste"
"383","pueden"
"384","destacar"
"385","tres"
"386","areas"
"387","experiencia"
"388","economia"
"389","adversos"
