"","x"
"1","politica"
"2","monetaria"
"3","recuperaciones"
"4","ciclicas"
"5","mundo"
"6","sufren"
"7","recesiones"
"8","recurrentes"
"9","profundas"
"10","crecimiento"
"11","pib"
"12","brecha"
"13","pib"
"14","tasa"
"15","asociadas"
"16","crisis"
"17","financieras"
"18","menos"
"19","intensas"
"20","crisis"
"21","desempleo"
"22","nacional"
"23","financieras"
"24","sufrido"
"25","tres"
"26","recesiones"
"27","profunda"
"28","prolongada"
"29","recesion"
"30","correspondio"
"31","crisis"
"32","financiera"
"33","crecimiento"
"34","pib"
"35","crecimiento"
"36","pib"
"37","potencial"
"38","tasa"
"39","desempleo"
"40","nacional"
"41","generalizada"
"42","recesion"
"43","solo"
"44","manifiesta"
"45","datos"
"46","trimestrales"
"47","breve"
"48","intensa"
"49","crisis"
"50","financiera"
"51","finalmente"
"52","recesion"
"53","gatillada"
"54","crisis"
"55","asiatica"
"56","intensidad"
"57","moderada"
"58","crisis"
"59","financiera"
"60","recuperacion"
"61","ciclica"
"62","gradual"
"63","acelerandose"
"64","recien"
"65","cabe"
"66","notar"
"67","caribe"
"68","afectada"
"69","impacto"
"70","crisis"
"71","mexicana"
"72","recesion"
"73","luz"
"74","hechos"
"75","surgen"
"76","preguntas"
"77","generales"
"78","respondidas"
"79","comparan"
"80","profundidad"
"81","duracion"
"82","costos"
"83","recesiones"
"84","chilenas"
"85","recesiones"
"86","mundo"
"87","banco"
"88","general"
"89","asiaticos"
"90","particular"
"91","rol"
"92","factores"
"93","externos"
"94","internos"
"95","recesion"
"96","posterior"
"97","recuperacion"
"98","economia"
"99","responder"
"100","primera"
"101","pregunta"
"102","comparan"
"103","tres"
"104","recesiones"
"105","recesiones"
"106","observadas"
"107","datos"
"108","trimestrales"
"109","definiendo"
"110","recesion"
"111","menos"
"112","disminuciones"
"113","trimestrales"
"114","sucesivas"
"115","pib"
"116","recesion"
"117","duradera"
"118","caida"
"119","pib"
"120","inicial"
"121","costo"
"122","perdida"
"123","pib"
"124","inicial"
"125","pequena"
"126","temporaria"
"127","recesion"
"128","embargo"
"129","misma"
"130","recesion"
"131","menos"
"132","extensa"
"133","intensa"
"134","costosa"
"135","gran"
"136","recesion"
"137","comparacion"
"138","internacional"
"139","ciclo"
"140","completo"
"141","recuperar"
"142","inicial"
"143","pib"
"144","tomo"
"145","seis"
"146","trimestres"
"147","recesion"
"148","duracion"
"149","breve"
"150","observadas"
"151","mexico"
"152","corea"
"153","general"
"154","asia"
"155","desarrollados"
"156","caida"
"157","maxima"
"158","recesion"
"159","pib"
"160","trimestral"
"161","inicial"
"162","menor"
"163","caida"
"164","observada"
"165","economias"
"166","emergentes"
"167","caida"
"168","media"
"169","observada"
"170","desarrollados"
"171","costo"
"172","recesion"
"173","pib"
"174","trimestral"
"175","inicial"
"176","inferior"
"177","perdidas"
"178","pib"
"179","observadas"
"180","emergentes"
"181","duplica"
"182","costo"
"183","recesion"
"184","desarrollados"
"185","resumen"
"186","caracterizacion"
"187","ciclos"
"188","mundo"
"189","datos"
"190","trimestrales"
"191","recesiones"
"192","pais"
"193","region"
"194","indica"
"195","parentesis"
"196","cuadrado"
"197","argentina"
"198","bolivia"
"199","ecuador"
"200","mexico"
"201","peru"
"202","uruguay"
"203","venezuela"
"204","corea"
"205","hong"
"206","kong"
"207","indonesia"
"208","malasia"
"209","singapur"
"210","taiwan"
"211","alemania"
"212","australia"
"213","canada"
"214","unidos"
"215","francia"
"216","italia"
"217","nueva"
"218","zelanda"
"219","calderon"
"220","r"
"221","fuentes"
"222","alternativamente"
"223","utiliza"
"224","metodologia"
"225","fmi"
"226","datos"
"227","anuales"
"228","muestra"
"229","arroja"
"230","similares"
"231","resultados"
"232","cualitativos"
"233","comparacion"
"234","recesiones"
"235","conempresas"
"236","ultima"
"237","menos"
"238","extensa"
"239","intensa"
"240","costosa"
"241","recesion"
"242","comparacion"
"243","internacional"
"244","duracion"
"245","ciclo"
"246","completo"
"247","seis"
"248","similar"
"249","duracion"
"250","recesiones"
"251","latinoamerica"
"252","crisis"
"253","deuda"
"254","indonesia"
"255","superior"
"256","duracion"
"257","recesiones"
"258","mundial"
"259","caida"
"260","pib"
"261","recesion"
"262","leve"
"263","inferior"
"264","todas"
"265","demas"
"266","recesiones"
"267","identificadas"
"268","mundial"
"269","perdidas"
"270","pib"
"271","asociadas"
"272","recesion"
"273","cercanas"
"274","pib"
"275","tendencia"
"276","comparables"
"277","sufridas"
"278","corea"
"279","asiatico"
"280","similares"
"281","experimentadas"
"282","ecuador"
"283","epoca"
"284","sufridas"
"285","mexico"
"286","inferiores"
"287","perdidas"
"288","recesion"
"289","mundo"
"290","surge"
"291","ahora"
"292","pregunta"
"293","respecto"
"294","factores"
"295","externos"
"296","internos"
"297","detras"
"298","recesiones"
"299","presentan"
"300","evolucion"
"301","pib"
"302","cinco"
"303","variables"
"304","relacionadas"
"305","despues"
"306","recesion"
"307","fechada"
"308","t"
"309","mexico"
"310","corea"
"311","indonesia"
"312","recesion"
"313","mundial"
"314","af"
"315","evolucion"
"316","producto"
"317","recesion"
"318","similar"
"319","indonesia"
"320","indonesia"
"321","exhibieron"
"322","patron"
"323","crecimiento"
"324","similar"
"325","fuerte"
"326","crecimiento"
"327","previo"
"328","recesion"
"329","recuperacion"
"330","crecimiento"
"331","debajo"
"332","crecimiento"
"333","prerecesion"
"334","corea"
"335","exhibio"
"336","alto"
"337","crecimiento"
"338","previo"
"339","crisis"
"340","asiatica"
"341","crecimiento"
"342","recuperacion"
"343","elevado"
"344","mexico"
"345","excepcion"
"346","patrones"
"347","crecimiento"
"348","postrecesion"
"349","superior"
"350","previo"
"351","corea"
"352","sufrio"
"353","recesion"
"354","aguda"
"355","incluyo"
"356","crisis"
"357","financiera"
"358","recupero"
"359","rapido"
"360","metodologia"
"361","define"
"362","recesion"
"363","pib"
"364","cae"
"365","termino"
"366","recuperacion"
"367","pib"
"368","alcanza"
"369","tendencia"
"370","estimado"
"371","filtro"
"372","hodrickprescott"
"373","politica"
"374","monetaria"
"375","caracterizacion"
"376","recesiones"
"377","recuperaciones"
"378","mundo"
"379","datos"
"380","anuales"
"381","bolivia"
"382","costa"
"383","rica"
"384","ecuador"
"385","uruguay"
"386","tailandia"
"387","malasia"
"388","filipinas"
