"","x"
"1","escenario"
"2","internacional"
"3","analiza"
"4","evolucion"
"5","reciente"
"6","perspectivas"
"7","economia"
"8","premios"
"9","riesgo"
"10","credit"
"11","default"
"12","swap"
"13","mundial"
"14","proximos"
"15","describe"
"16","escenario"
"17","externo"
"18","relevante"
"19","considerado"
"20","probable"
"21","economia"
"22","principales"
"23","riesgo"
"24","mercados"
"25","financieros"
"26","escenario"
"27","economico"
"28","mundial"
"29","cambio"
"30","drasticamente"
"31","algun"
"32","momento"
"33","estimo"
"34","problema"
"35","acotado"
"36","vinculado"
"37","sector"
"38","hipotecario"
"39","subprime"
"40","derivo"
"41","crisis"
"42","financiera"
"43","mundial"
"44","caracterizada"
"45","severas"
"46","tensiones"
"47","mercados"
"48","especial"
"49","desarrollados"
"50","escenario"
"51","recesion"
"52","llevara"
"53","mundo"
"54","crecer"
"55","tasa"
"56","baja"
"57","varios"
"58","eventos"
"59","incluida"
"60","quiebra"
"61","importantes"
"62","instituciones"
"63","financieras"
"64","definicion"
"65","glosario"
"66","compra"
"67","rescate"
"68","rechazo"
"69","inicial"
"70","congreso"
"71","estadounidense"
"72","paquete"
"73","apoyo"
"74","sistema"
"75","financiero"
"76","agudizaron"
"77","tensiones"
"78","mercados"
"79","financieros"
"80","globales"
"81","particular"
"82","desconfianza"
"83","generalizada"
"84","contrapartidas"
"85","mercados"
"86","interbancario"
"87","instauro"
"88","sentimiento"
"89","temor"
"90","respecto"
"91","estabilidad"
"92","sistema"
"93","financiero"
"94","economias"
"95","desarrolladas"
"96","termino"
"97","deteriorar"
"98","condiciones"
"99","credito"
"100","mercados"
"101","interbancario"
"102","paralizandose"
"103","operaciones"
"104","elevandose"
"105","restricciones"
"106","financiamiento"
"107","respuestas"
"108","autoridades"
"109","economicas"
"110","mundo"
"111","desarrollado"
"112","volatilidad"
"113","mercados"
"114","bursatiles"
"115","ineditas"
"116","magnitud"
"117","alto"
"118","grado"
"119","coordinacion"
"120","distintos"
"121","extendieron"
"122","mecanismos"
"123","provision"
"124","liquidez"
"125","disenaron"
"126","nuevos"
"127","hizo"
"128","recorte"
"129","agresivo"
"130","coordinado"
"131","interes"
"132","gobiernos"
"133","usaron"
"134","recursos"
"135","cuantiosos"
"136","capitalizacion"
"137","diversas"
"138","instituciones"
"139","financieras"
"140","condiciones"
"141","crediticias"
"142","mantienen"
"143","restrictivas"
"144","pese"
"145","medidas"
"146","adoptadas"
"147","moderado"
"148","problemas"
"149","liquidez"
"150","mercados"
"151","financieros"
"152","desarrollados"
"153","semanas"
"154","recientes"
"155","aprecia"
"156","situacion"
"157","financiera"
"158","menos"
"159","tensionada"
"160","particular"
"161","volatilidad"
"162","accionaria"
"163","primas"
"164","riesgo"
"165","bancario"
"166","caido"
"167","niveles"
"168","debajo"
"169","maximos"
"170","entorno"
"171","incertidumbre"
"172","perdida"
"173","mercados"
"174","bursatiles"
"175","corresponde"
"176","volatilidad"
"177","vix"
"178","definicion"
"179","glosario"
"180","aumento"
"181","preferencia"
"182","activos"
"183","seguros"
"184","junto"
"185","severa"
"186","caida"
"187","corresponde"
"188","estimaciones"
"189","volatilidad"
"190","historica"
