"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","probable"
"16","volatilidad"
"17","mercados"
"18","bursatiles"
"19","principales"
"20","riesgo"
"21","emergentes"
"22","eurozona"
"23","mercados"
"24","financieros"
"25","internacionales"
"26","tensiones"
"27","mercados"
"28","financieros"
"29","disminuido"
"30","menos"
"31","ahora"
"32","reducido"
"33","probabilidades"
"34","ocurrencia"
"35","escenarios"
"36","adversos"
"37","pudieran"
"38","tener"
"39","impacto"
"40","significativo"
"41","economia"
"42","mundial"
"43","volatilidad"
"44","mercados"
"45","cayo"
"46","niveles"
"47","similares"
"48","observados"
"49","episodio"
"50","tension"
"51","segunda"
"52","mitad"
"53","premios"
"54","liquidez"
"55","riesgo"
"56","reducido"
"57","registran"
"58","precios"
"59","activos"
"60","obstante"
"61","panorama"
"62","sigue"
"63","complejo"
"64","escenario"
"65","contempla"
"66","ocurrencia"
"67","fricciones"
"68","temporales"
"69","corresponde"
"70","vix"
"71","vstoxx"
"72","acotadas"
"73","mercados"
"74","financieros"
"75","eurozona"
"76","estimacion"
"77","volatilidad"
"78","historica"
"79","msci"
"80","denominado"
"81","definicion"
"82","glosario"
"83","fuentes"
"84","banco"
"85","varios"
"86","factores"
"87","tras"
"88","tranquilidad"
"89","mercados"
"90","financieros"
"91","externos"
"92","banco"
"93","europeo"
"94","bce"
"95","presto"
"96","montos"
"97","significativos"
"98","banco"
"99","tres"
"100","programa"
"101","ltro"
"102","medida"
"103","ido"
"104","aliviando"
"105","creciente"
"106","problema"
"107","liquidez"
"108","mostraba"
"109","banco"
"110","hace"
"111","ayudado"
"112","reforzar"
"113","idea"
"114","necesario"
"115","bce"
"116","dispuesto"
"117","asistir"
"118","sistema"
"119","financiero"
"120","asimismo"
"121","condiciones"
"122","liquidez"
"123","destacado"
"124","reciente"
"125","acuerdo"
"126","miembros"
"127","eurozona"
"128","comprometerse"
"129","nuevo"
"130","pacto"
"131","fiscal"
"132","paquete"
"133","rescate"
"134","grecia"
"135","canje"
"136","deuda"
"137","soberana"
"138","alejo"
"139","ahora"
"140","probabilidades"
"141","eurozona"
"142","ajuste"
"143","desordenado"
"144","economia"
"145","fragilidad"
"146","recuperacion"
"147","confianza"
"148","relacion"
"149","varios"
"150","temas"
"151","fundamentales"
"152","resolucion"
"153","necesidades"
"154","financiamiento"
"155","economias"
"156","cuestionadas"
"157","periferia"
"158","europea"
"159","elevadas"
"160","superiores"
"161","billon"
"162","pueden"
"163","resurgir"
"164","dudas"
"165","capacidad"
"166","alguna"
"167","cumplir"
"168","obligaciones"
"169","pago"
"170","contexto"
"171","bajo"
"172","crecimiento"
"173","economico"
"174","dificultad"
"175","implementar"
"176","procesos"
"177","ajuste"
"178","fiscal"
"179","exigentes"
"180","cuya"
"181","corresponde"
"182","diferencia"
"183","tasa"
"184","libo"
"185","overnight"
"186","viabilidad"
"187","social"
"188","politica"
"189","cuestionada"
"190","considerando"
"191","indexed"
"192","swap"
"193","ois"
"194","ambos"
"195","tres"
"196","elevadas"
"197","desempleo"
"198","presentan"
"199","varias"
"200","ocurre"
"201","financiamiento"
"202","paquetes"
"203","rescate"
"204","adicionales"
"205","economias"
"206","superavitarias"
"207","economias"
"208","emergentes"
"209","beneficiado"
"210","tranquilidad"
"211","relativa"
"212","mercados"
"213","financieros"
"214","desarrollados"
"215","condiciones"
"216","banco"
"217","financiamiento"
"218","mejorado"
"219","economias"
"220","mercados"
"221","bursatiles"
"222","refleja"
"223","menores"
"224","primas"
"225","riesgo"
"226","bolsas"
"227","apreciacion"
"228","monedas"
"229","respecto"
"230","dolar"
"231","coherencia"
"232","asia"
"233","emergente"
"234","apetito"
"235","riesgo"
"236","renovada"
"237","entrada"
"238","capitales"
"239","economias"
"240","europa"
"241","emergente"
"242","desarrollados"
"243","emergentes"
"244","ello"
"245","reflotado"
"246","discusion"
"247","dificultad"
"248","pueden"
"249","tener"
"250","economias"
"251","acomodarlos"
"252","situacion"
"253","complicaria"
"254","desbalances"
"255","globales"
"256","vuelven"
"257","acrecentarse"
"258","ello"
"259","ejemplo"
"260","producto"
"261","prolongacion"
"262","fuertes"
"263","estimulos"
"264","monetarios"
"265","unidos"
"266","adoptado"
"267","medidas"
"268","administrativas"
"269","reducir"
"270","entradas"
"271","capitales"
"272","intervenido"
"273","mercados"
"274","cambiarios"
"275","peru"
"276","crecimiento"
"277","mundial"
"278","corresponde"
"279","indices"
"280","msci"
"281","moneda"
"282","escenario"
"283","crecimiento"
"284","mundial"
"285","similar"
"286","previsto"
"287","obstante"
"288","ajustes"
"289","composicion"
"290","mejores"
"291","perspectivas"
"292","unidos"
"293","recesion"
"294","marcada"
"295","eurozona"
"296","proyecciones"
"297","crecimiento"
"298","socios"
"299","comerciales"
"300","cambian"
"301","proximos"
"302","paridades"
"303","monedas"
"304","proyecciones"
"305","consenso"
"306","mercado"
"307","detenido"
"308","moneda"
"309","dolar"
"310","correcciones"
"311","baja"
"312","importante"
"313","embargo"
"314","evaluacion"
"315","exp"
"316","prod"
"317","basicos"
"318","probabilidades"
"319","escenarios"
"320","adversos"
"321","crecimiento"
"322","mundial"
"323","europa"
"324","emergente"
"325","asia"
"326","emergente"
"327","ejemplo"
"328","crisis"
"329","bancaria"
"330","eurozona"
"331","fragmentacion"
"332","reducido"
"333","eurozona"
"334","varios"
"335","factores"
"336","seguiran"
"337","mermando"
"338","crecimiento"
"339","lado"
"340","ajustes"
"341","fiscales"
"342","implementando"
"343","proceso"
"344","desapalancamiento"
"345","banco"
"346","bien"
"347","avanzando"
"348","implementacion"
"349","reformas"
"350","estructurales"
"351","solo"
"352","efectos"
"353","crecimiento"
"354","mediano"
"355","largo"
"356","asimismo"
"357","estima"
"358","bce"
"359","inyectado"
"360","grandes"
"361","cantidades"
"362","liquidez"
"363","mercados"
"364","transmision"
"365","medidas"
"366","resto"
"367","economia"
"368","lenta"
"369","cautela"
"370","corresponde"
"371","ponderado"
"372","ppc"
"373","region"
"374","aumento"
"375","indica"
"376","depreciacion"
"377","banco"
"378","cuenta"
"379","encuestas"
"380","credito"
"381","region"
"382","argentina"
