"","x"
"1","resumen"
"2","imperfecta"
"3","conduccion"
"4","politica"
"5","monetaria"
"6","consejo"
"7","determina"
"8","tasa"
"9","politica"
"10","monetaria"
"11","mercado"
"12","anticipaba"
"13","inflacion"
"14","tpm"
"15","evaluando"
"16","mes"
"17","mes"
"18","impacto"
"19","nueva"
"20","reducida"
"21","embargo"
"22","cinco"
"23","conoce"
"24","inflacion"
"25","proyectada"
"26","ubicaba"
"27","significativamente"
"28","debajo"
"29","abriendo"
"30","proyeccion"
"31","integral"
"32","riesgo"
"33","respecto"
"34","credibilidad"
"35","meta"
"36","inflacion"
"37","elaboracion"
"38","ipom"
"39","bajo"
"40","racionalidad"
"41","consejo"
"42","ancla"
"43","evaluacion"
"44","cambios"
"45","decidir"
"46","modificar"
"47","tpm"
"48","comunicar"
"49","publico"
"50","compleja"
"51","cuanto"
"52","dicho"
"53","movimientos"
"54","intenciones"
"55","cambiar"
"56","curso"
"57","futuro"
"58","motivos"
"59","expectativas"
"60","inflacion"
"61","coincidian"
"62","sorpresas"
"63","primero"
"64","va"
"65","conociendo"
"66","importantes"
"67","inflacion"
"68","mensual"
"69","elemento"
"70","valida"
"71","escenario"
"72","proyeccion"
"73","vez"
"74","mecanica"
"75","reajustables"
"76","corto"
"77","baja"
"78","implicitos"
"79","cambios"
"80","impulso"
"81","monetario"
"82","profundidad"
"83","mercados"
"84","afectaba"
"85","inflacion"
"86","proyectada"
"87","coherente"
"88","medidas"
"89","compensacion"
"90","inflacionaria"
"91","quitandoles"
"92","meta"
"93","evaluacion"
"94","contenido"
"95","informativo"
"96","acumulada"
"97","lleva"
"98","concluir"
"99","proyecciones"
"100","inflacion"
"101","coherentes"
"102","meta"
"103","inflacion"
"104","requieren"
"105","cambios"
"106","trayectoria"
"107","tpm"
"108","expectativas"
"109","inflacion"
"110","cinco"
"111","lograrla"
"112","caracteristicas"
"113","propias"
"114","proceso"
"115","rige"
"116","inflacion"
"117","hacen"
"118","decisiones"
"119","complejas"
"120","lado"
"121","decisiones"
"122","toman"
"123","considerando"
"124","efectos"
"125","prospectiva"
"126","rezagos"
"127","distinta"
"128","magnitud"
"129","temporalidad"
"130","datos"
"131","practicamente"
"132","existen"
"133","tiempo"
"134","disponibles"
"135","contenido"
"136","informativo"
"137","mismos"
"138","existen"
"139","demoras"
"140","importantes"
"141","recepcion"
"142","pueden"
"143","sufrir"
"144","cambios"
"145","respecto"
"146","version"
"147","inicial"
"148","dado"
"149","conduccion"
"150","politica"
"151","monetaria"
"152","debe"
"153","ponderar"
"154","adecuadamente"
"155","implicancias"
"156","nueva"
"157","respecto"
"158","escenario"
"159","riesgo"
"160","proceso"
"161","dificil"
"162","evaluacion"
"163","corresponde"
"164","encuesta"
"165","expectativas"
"166","economicas"
"167","consejo"
"168","difiere"
"169","mercado"
"170","enfrentan"
"171","situaciones"
"172","corresponde"
"173","calculo"
"174","compensacion"
"175","inflacionaria"
"176","spot"
"177","mensual"
"178","nuevas"
"179","ello"
"180","torna"
"181","relevante"
"182","marco"
"183","bonos"
"184","metas"
"185","inflacion"
"186","credibilidad"
"187","acciones"
"188","banco"
"189","banco"
"190","elemento"
"191","clave"
"192","logro"
"193","meta"
"194","inflacion"
"195","proyectada"
"196","depende"
"197","interes"
"198","esperadas"
"199","sucedia"
"200","contexto"
"201","tpm"
"202","mantenia"
"203","agentes"
"204","economicos"
"205","proyecciones"
"206","inflacion"
"207","comienzos"
"208","tan"
"209","relevante"
"210","actual"
"211","tpm"
"212","probable"
"213","consejo"
"214","reconocia"
"215","comunicados"
"216","secuencia"
"217","futura"
"218","episodio"
"219","refleja"
"220","disonancia"
"221","inflacion"
"222","corto"
"223","reducia"
"224","esperado"
"225","evaluacion"
"226","consejo"
"227","mercado"
"228","sucedido"
"229","impulso"
"230","monetario"
"231","percibian"
"232","riesgo"
"233","expectativas"
"234","inflacion"
"235","mercado"
"236","mediano"
"237","largo"
"238","diferian"
"239","significativamente"
"240","meta"
"241","inflacion"
"242","descripcion"
"243","detallada"
"244","proceso"
"245","toma"
"246","decisiones"
"247","encontrarse"
"248","documento"
"249","politica"
"250","monetaria"
"251","banco"
"252","consejo"
"253","proyectaba"
"254","inflacion"
"255","marco"
"256","metas"
"257","inflacion"
"258","paginas"
"259","baja"
"260","ello"
"261","reduccion"
"262","sorpresiva"
"263","presiones"
"264","costos"
"265","caracterizada"
"266","proyectaba"
"267","inflacion"
"268","fuerte"
"269","caida"
"270","paridad"
"271","pesodolar"
"272","cerca"
"273","redujo"
"274","proyeccion"
"275","hizo"
"276","descender"
"277","inflacion"
"278","ipc"
"279","cerca"
"280","punto"
"281","porcentual"
"282","ultima"
"283","tiempo"
"284","terminaria"
"285","consejo"
"286","menor"
"287","incidencia"
"288","precios"
"289","alimentos"
"290","mostraban"
"291","caidas"
"292","proyectaba"
"293","inflacion"
"294","convergeria"
"295","lado"
"296","importantes"
"297","competencia"
"298","mercado"
"299","politica"
"300","monetaria"
"301","coherente"
"302","convergencia"
"303","suma"
"304","conduccion"
"305","politica"
"306","monetaria"
"307","proceso"
"308","vez"
"309","expectativas"
"310","respecto"
"311","tpm"
"312","deducidas"
"313","complejo"
"314","incertidumbre"
"315","rodea"
"316","curva"
"317","forward"
"318","mostraban"
"319","caida"
"320","relevante"
"321","naturaleza"
"322","prospectiva"
"323","objetivo"
"324","imperfeccion"
"325","aplanando"
"326","curva"
"327","rendimiento"
"328","caida"
"329","tpm"
"330","conocida"
"331","incertidumbre"
"332","transmision"
"333","esperada"
"334","cerca"
"335","politica"
"336","monetaria"
"337","actividad"
"338","precios"
"339","ello"
"340","hace"
"341","encuesta"
"342","expectativas"
"343","evaluacion"
"344","realiza"
"345","consejo"
"346","cursos"
"347","economicas"
"348","mostraba"
"349","movimiento"
"350","similar"
"351","posibles"
"352","accion"
"353","ponderen"
"354","especialmente"
"355","riesgo"
"356","discrepancia"
"357","evolucion"
"358","expectativas"
"359","inflacion"
"360","escenario"
"361","conducir"
"362","episodios"
"363","inflacion"
"364","proyectada"
"365","consejo"
"366","posibilidad"
"367","evaluacion"
"368","consejo"
"369","coincida"
"370","mercado"
"371","ello"
"372","redundara"
"373","desanclaje"
"374","expectativas"
"375","persistente"
"376","situaciones"
"377","habituales"
"378","suponen"
"379","importante"
"380","impulso"
"381","monetario"
"382","implicito"
"383","distinto"
"384","desafio"
"385","politica"
"386","ello"
"387","consejo"
"388","desarrollado"
"389","necesario"
"390","cumplimiento"
"391","meta"
"392","inflacion"
"393","llevaron"
"394","serie"
"395","herramientas"
"396","incluida"
"397","publicacion"
"398","consejo"
"399","reducir"
"400","tpm"
"401","vez"
"402","favorecen"
"403","transparencia"
"404","reuniones"
"405","decisiones"
"406","comunicacion"
"407","efectiva"
"408","curso"
"409","posible"
"410","ubicarla"
"411","tras"
"412","ello"
"413","expectativas"
"414","inflacion"
"415","politica"
"416","monetaria"
"417","razones"
"418","subyacen"
"419","detras"
"420","mediano"
"421","retornaron"
"422","gradualmente"
"423","niveles"
"424","coherentes"
"425","meta"
"426","inflacion"
"427","coyuntura"
"428","actual"
"429","inflacion"
"430","alcanzado"
"431","niveles"
"432","altos"
"433","consejo"
"434","especialmente"
"435","importante"
"436","mantener"
"437","expectativas"
"438","inflacion"
"439","ancladas"
"440","tpm"
"441","esperada"
"442","eee"
"443","meta"
"444","considerando"
"445","confianza"
"446","cumplimiento"
"447","clave"
"448","dinamica"
"449","precios"
"450","estima"
"451","oportuno"
"452","reaempresasr"
"453","tal"
"454","hecho"
"455","adoptara"
"456","decisiones"
"457","necesarias"
"458","asegurar"
"459","inflacion"
"460","converja"
"461","horizonte"
"462","politica"
"463","encuesta"
"464","expectativas"
"465","economicas"
"466","banco"
"467","escenario"
"468","internacional"
"469","analiza"
"470","evolucion"
"471","reciente"
"472","perspectivas"
"473","economia"
"474","volatilidad"
"475","mercados"
"476","bursatiles"
"477","mundial"
"478","proximos"
"479","describe"
"480","escenario"
"481","externo"
"482","relevante"
"483","considerado"
"484","probable"
"485","economia"
"486","principales"
"487","riesgo"
"488","mercados"
"489","financieros"
"490","desarrollados"
"491","movimientos"
"492","mercados"
"493","financieros"
"494","desarrollados"
"495","marcados"
"496","potenciales"
"497","alcances"
"498","crisis"
"499","mercado"
"500","hipotecario"
"501","riesgo"
"502","subprime"
"503","efectos"
"504","provocado"
"505","problema"
"506","falta"
"507","liquidez"
"508","condiciones"
"509","crediticias"
"510","estrechas"
"511","configurado"
"512","escenario"
"513","actividad"
"514","mundial"
"515","debil"
"516","proximos"
"517","trimestres"
"518","riesgo"
"519","baja"
"520","mantiene"
"521","alto"
"522","grado"
"523","incertidumbre"
"524","corresponde"
"525","volatilidad"
"526","implicita"
"527","opciones"
"528","sp"
"529","vix"
"530","episodio"
"531","turbulencias"
"532","financieras"
"533","caracterizado"
"534","corresponde"
"535","estimaciones"
"536","volatilidades"
"537","historicas"
"538","respectivos"
"539","indices"
"540","msci"
"541","denominados"
"542","incertidumbre"
"543","grado"
"544","instituciones"
"545","financieras"
"546","expuestas"
"547","instrumentos"
"548","respaldados"
"549","hipotecas"
"550","subprime"
"551","efectos"
"552","fuentes"
"553","morgan"
"554","stanley"
"555","capital"
"556","international"
"557","activos"
"558","perdidas"
"559","implicara"
"560","gran"
"561","problemas"
"562","liquidez"
"563","observados"
"564","relacion"
"565","elementos"
"566","crisis"
"567","subprime"
"568","mostrado"
"569","prolongada"
"570","profunda"
"571","interes"
"572","largo"
"573","anticipado"
"574","evaluacion"
"575","precisa"
"576","alcance"
"577","final"
"578","agentes"
"579","mercado"
"580","cuyas"
"581","estimaciones"
"582","perdidas"
"583","asociadas"
"584","aumentado"
"585","magnitud"
"586","amplitud"
"587","posible"
"588","ello"
"589","generado"
"590","elevados"
"591","niveles"
"592","volatilidad"
"593","precios"
"594","activos"
"595","financieros"
"596","cambios"
"597","valoracion"
"598","riesgo"
"599","consecuente"
"600","proceso"
"601","fuga"
"602","calidad"
"603","conocida"
"604","flight"
"605","quality"
"606","percepcion"
"607","riesgo"
"608","elevado"
"609","demanda"
"610","instrumentos"
"611","seguros"
"612","liquidos"
"613","haciendo"
"614","caer"
"615","manera"
"616","significativa"
"617","interes"
"618","bonos"
"619","largo"
"620","denominados"
"621","moneda"
"622","ello"
"623","junto"
"624","indicadores"
"625","recientes"
"626","menor"
"627","actividad"
"628","reflejo"
"629","caida"
"630","tasa"
"631","bonos"
"632","diez"
"633","casi"
"634","ipom"
"635","pasado"
"636","comparando"
"637","diez"
"638","habiles"
"639","previos"
"640","ipom"
"641","corresponde"
"642","bonos"
"643","gobierno"
"644","bonos"
"645","euros"
"646","practicamente"
"647","presento"
"648","variacion"
"649","comienzo"
"650","perdidas"
"651","estimadas"
"652","bordeaban"
"653","peor"
"654","casos"
"655","preveia"
"656","sumarian"
"657","ahora"
"658","estimaciones"
"659","rango"
"660","politica"
"661","monetaria"
"662","banco"
"663","centrales"
"664","varias"
"665","economias"
"666","desarrolladas"
"667","tomado"
"668","diversas"
"669","liquidez"
"670","mercados"
"671","internacionales"
"672","premios"
"673","corto"
"674","acciones"
"675","enfrentar"
"676","problemas"
"677","liquidez"
"678","persistido"
"679","mercados"
"680","destaca"
"681","anuncio"
"682","operaciones"
"683","coordinadas"
"684","promedios"
"685","mensuales"
"686","reserva"
"687","federal"
"688","banco"
"689","europeo"
"690","banco"
"691","nacional"
"692","suiza"
"693","banco"
"694","canada"
"695","objetivo"
"696","aumentar"
"697","provision"
"698","liquidez"
"699","corto"
"700","asimismo"
"701","alargado"
"702","plazos"
"703","provee"
"704","liquidez"
"705","ampliado"
"706","rango"
"707","instrumentos"
"708","utilizables"
"709","colateral"
"710","problemas"
"711","liquidez"
"712","consiguiente"
"713","riesgo"
"714","baja"
"715","crecimiento"
"716","llevado"
"717","banco"
"718","centrales"
"719","reducir"
"720","tasa"
"721","interes"
"722","ipom"
"723","reserva"
"724","federal"
"725","reducido"
"726","tasa"
"727","politica"
"728","monetaria"
"729","manera"
"730","consecutiva"
"731","reuniones"
"732","ubicandola"
"733","ipom"
"734","debajo"
"735","obstante"
"736","mantenido"
"737","preocupacion"
"738","inflacion"
"739","particular"
"740","elevados"
"741","precios"
"742","energia"
"743","productos"
"744","f"
"745","proyeccion"
"746","contratos"
"747","futuros"
"748","futuros"
"749","consideran"
"750","basicos"
"751","acuerdo"
"752","contratos"
"753","futuros"
"754","expectativas"
"755","tasa"
"756","habiles"
"757","fondos"
"758","federales"
"759","corregido"
"760","marcadamente"
"761","baja"
"762","respecto"
"763","preveia"
"764","hace"
"765","ido"
"766","aplazando"
"767","perspectivas"
"768","aumento"
"769","banco"
"770","centrales"
"771","reducido"
"772","politica"
"773","monetaria"
"774","inglaterra"
"775","canada"
"776","dilatado"
"777","aumentos"
"778","expectativas"
"779","tasa"
"780","politica"
"781","monetaria"
"782","economias"
"783","esperados"
"784","anterioridad"
"785","desarrolladas"
"786","dolar"
"787","siguio"
"788","depreciandose"
"789","mercados"
"790","internacionales"
"791","alcanzando"
"792","terminos"
"793","multilaterales"
"794","perdida"
"795","contribuyo"
"796","menor"
"797","crecimiento"
"798","relativo"
"799","respecto"
"800","economias"
"801","depreciacion"
"802","dolar"
"803","crisis"
"804","subprime"
"805","contribuyen"
"806","reducir"
"807","exceso"
"808","gasto"
"809","operan"
"810","mecanismo"
"811","correccion"
"812","desbalances"
"813","globales"
"814","mercados"
"815","financieros"
"816","emergentes"
"817","diferencia"
"818","ocasiones"
"819","anteriores"
"820","actuales"
"821","turbulencias"
"822","manifestado"
"823","mercados"
"824","desarrollados"
"825","ello"
"826","bien"
"827","elaborado"
"828","banco"
"829","contratos"
"830","futuros"
"831","mercados"
"832","emergentes"
