"","x"
"1","politica"
"2","monetaria"
"3","escenario"
"4","internacional"
"5","analiza"
"6","evolucion"
"7","reciente"
"8","perspectivas"
"9","economia"
"10","mundial"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","considerado"
"16","evolucion"
"17","proyecciones"
"18","crecimiento"
"19","probable"
"20","principales"
"21","riesgo"
"22","mundial"
"23","ipom"
"24","variacion"
"25","escenario"
"26","internacional"
"27","continuado"
"28","mejorando"
"29","trimestres"
"30","impulso"
"31","externo"
"32","consolidado"
"33","niveles"
"34","previsto"
"35","condiciones"
"36","financieras"
"37","globales"
"38","favorables"
"39","crecimiento"
"40","mundial"
"41","superior"
"42","previos"
"43","precios"
"44","materias"
"45","primas"
"46","mantenido"
"47","niveles"
"48","atras"
"49","particular"
"50","cobre"
"51","ocurrido"
"52","contexto"
"53","mayores"
"54","contratiempos"
"55","ido"
"56","materializando"
"57","proceso"
"58","retiro"
"59","estimulos"
"60","monetarios"
"61","economias"
"62","desarrolladas"
"63","bien"
"64","adelantando"
"65","discusion"
"66","inicio"
"67","obstante"
"68","existen"
"69","riesgo"
"70","asociados"
"71","proceso"
"72","cambios"
"73","condiciones"
"74","macroeconomicas"
"75","podrian"
"76","llevar"
"77","reserva"
"78","federal"
"79","fed"
"80","f"
"81","f"
"82","f"
"83","subir"
"84","tasa"
"85","interes"
"86","rapido"
"87","tensionando"
"88","mercados"
"89","financieros"
"90","sostienen"
"91","diferencias"
"92","relevantes"
"93","economias"
"94","estimacion"
"95","podrian"
"96","generarse"
"97","reversiones"
"98","importantes"
"99","evolucion"
"100","divisas"
"101","f"
"102","proyeccion"
"103","suma"
"104","resultados"
"105","interaccion"
"106","condiciones"
"107","banco"
"108","financieras"
"109","apretadas"
"110","debilidades"
"111","persisten"
"112","varias"
"113","economias"
"114","emergentes"
"115","presente"
"116","incertidumbre"
"117","respecto"
"118","efectos"
"119","paquete"
"120","fiscal"
"121","medidas"
"122","anunciadas"
"123","autoridades"
"124","politica"
"125","comercial"
"126","efectos"
"127","crecimiento"
"128","mundial"
"129","economias"
"130","pequenas"
"131","abiertas"
"132","eventuales"
"133","variacion"
"134","reacciones"
"135","principales"
"136","socios"
"137","comerciales"
"138","combinacion"
"139","mejores"
"140","prom"
"141","prom"
"142","f"
"143","f"
"144","f"
"145","datos"
"146","efectivos"
"147","perspectivas"
"148","futuras"
"149","configura"
"150","escenario"
"151","mundo"
"152","ppc"
"153","externo"
"154","mejor"
"155","principales"
"156","riesgo"
"157","baja"
"158","punto"
"159","mundial"
"160","tc"
"161","mercado"
"162","socios"
"163","comerciales"
"164","vista"
"165","incidencia"
"166","actividad"
"167","unidos"
"168","eurozona"
"169","crecimiento"
"170","mundial"
"171","culmino"
"172","cifras"
"173","superaron"
"174","previsto"
"175","sumadas"
"176","fundamentos"
"177","continuan"
"178","favorables"
"179","traducen"
"180","india"
"181","resto"
"182","asia"
"183","panorama"
"184","proximo"
"185","mejor"
"186","proyectado"
"187","excl"
"188","actividad"
"189","economias"
"190","desarrolladas"
"191","siguio"
"192","exp"
"193","prod"
"194","basicos"
"195","adquiriendo"
"196","dinamismo"
"197","varios"
"198","buen"
"199","desempeno"
"200","definiciones"
"201","glosario"
"202","estimacion"
"203","consumo"
"204","agrego"
"205","mejora"
"206","inversion"
"207","sector"
"208","externo"
"209","pib"
"210","f"
"211","proyeccion"
"212","eurozona"
"213","mostro"
"214","registro"
"215","continua"
"216","exhibiendo"
"217","fuentes"
"218","banco"
"219","muestra"
"220","banco"
"221","crecimiento"
"222","sincronizado"
"223","reciente"
"224","destaco"
"225","inversion"
"226","consensus"
"227","forecasts"
"228","fmi"
"229","oficinas"
"230","recuperacion"
"231","exportaciones"
"232","netas"
"233","continuo"
"234","pais"
"235","destacando"
"236","desempeno"
"237","consumo"
"238","agrego"
"239","margen"
"240","repunte"
"241","inversion"
"242","activo"
"243","fijo"
"244","contexto"
"245","mercado"
"246","laboral"
"247","sigue"
"248","mostrando"
"249","gran"
"250","fortaleza"
"251","ello"
"252","medio"
"253","anuncios"
"254","materia"
"255","fiscal"
"256","deberian"
"257","traducirse"
"258","impulso"
"259","adicional"
"260","demanda"
"261","banco"
"262","actividad"
"263","mantuvo"
"264","dinamismo"
"265","apuntalada"
"266","demanda"
"267","externa"
"268","eurozona"
"269","contribucion"
"270","componentes"
"271","condiciones"
"272","financieras"
"273","favorables"
"274","apreciacion"
"275","sufrido"
"276","yen"
"277","gasto"
"278","crecimiento"
"279","pib"
"280","pone"
"281","cierta"
"282","nota"
"283","cautela"
"284","evolucion"
"285","sector"
"286","exportador"
"287","variacion"
"288","cambio"
"289","incertidumbre"
"290","ligada"
"291","negociaciones"
"292","brexit"
"293","exportaciones"
"294","netas"
"295","contribuyo"
"296","desaceleracion"
"297","actividad"
"298","pasado"
"299","formacion"
"300","bruta"
"301","capital"
"302","gasto"
"303","publico"
"304","consumo"
"305","pib"
"306","inflacion"
"307","subyacente"
"308","mantiene"
"309","contenida"
"310","mayoria"
"311","economias"
"312","desarrolladas"
"313","siguieron"
"314","presentando"
"315","registros"
"316","debajo"
"317","respectivas"
"318","metas"
"319","embargo"
"320","mano"
"321","actividad"
"322","robusta"
"323","mercado"
"324","laboral"
"325","pocas"
"326","nulas"
"327","holguras"
"328","proyecciones"
"329","mercado"
"330","inflacion"
"331","ido"
"332","corrigiendo"
"333","obstante"
"334","evolucion"
"335","salarios"
"336","continua"
"337","debil"
"338","varias"
"339","sigue"
"340","elemento"
"341","monitorear"
"342","eurozona"
"343","anaden"
"344","efectos"
"345","desinflacionarios"
"346","apreciacion"
"347","perspectivas"
"348","mercado"
"349","continuan"
"350","adelantando"
"351","inflacion"
"352","ubicara"
"353","eurozona"
"354","cerca"
"355","perspectivas"
"356","inflacion"
"357","respecto"
"358","politica"
"359","monetaria"
"360","banco"
"361","centrales"
"362","economias"
"363","desarrolladas"
"364","ido"
"365","focalizando"
"366","vez"
"367","proceso"
"368","consensus"
"369","forecasts"
"370","normalizacion"
"371","monetaria"
"372","intensidades"
"373","varian"
"374","ciclico"
"375","economia"
"376","destaca"
"377","ido"
"378","ocurriendo"
"379","generar"
"380","eurozona"
"381","mayores"
"382","sobresaltos"
"383","condiciones"
"384","financieras"
"385","globales"
"386","fed"
