"","x"
"1","escenario"
"2","internacional"
"3","analiza"
"4","evolucion"
"5","reciente"
"6","perspectivas"
"7","economia"
"8","mundial"
"9","crecimiento"
"10","pib"
"11","proximos"
"12","describe"
"13","escenario"
"14","externo"
"15","relevante"
"16","considerado"
"17","variacion"
"18","trimestral"
"19","anualizada"
"20","probable"
"21","economia"
"22","principales"
"23","riesgo"
"24","escenario"
"25","macroeconomico"
"26","mundial"
"27","tendido"
"28","estabilizarse"
"29","datos"
"30","actividad"
"31","menor"
"32","velocidad"
"33","contraccion"
"34","incluso"
"35","crecimiento"
"36","economias"
"37","ido"
"38","mejorando"
"39","perspectivas"
"40","crecimiento"
"41","ipom"
"42","mercados"
"43","financieros"
"44","internacionales"
"45","presentan"
"46","menor"
"47","volatilidad"
"48","apetito"
"49","riesgo"
"50","inversionistas"
"51","incrementado"
"52","premios"
"53","crediticios"
"54","disminuido"
"55","visto"
"56","aumentos"
"57","importantes"
"58","bolsas"
"59","precios"
"60","productos"
"61","basicos"
"62","depreciacion"
"63","dolar"
"64","crecimiento"
"65","mundial"
"66","fuentes"
"67","banco"
"68","indicadores"
"69","senales"
"70","actividad"
"71","mundial"
"72","estabilizando"
"73","ello"
"74","luego"
"75","ritmo"
"76","contraccion"
"77","profundizo"
"78","gran"
"79","confianza"
"80","consumidores"
"81","empresas"
"82","restableciendo"
"83","estimulos"
"84","fiscales"
"85","monetarios"
"86","implementados"
"87","alrededor"
"88","mundo"
"89","mostrando"
"90","efectos"
"91","produccion"
"92","industrial"
"93","deja"
"94","caer"
"95","repunta"
"96","tempranamente"
"97","economias"
"98","emergentes"
"99","desarrolladas"
"100","inventarios"
"101","comienzan"
"102","reponerse"
"103","gasto"
"104","hogar"
"105","sector"
"106","externo"
"107","cuenta"
"108","mejoras"
"109","resalta"
"110","proceso"
"111","recuperacion"
"112","asiaticos"
"113","impulsado"
"114","india"
"115","crecimiento"
"116","mundial"
"117","variacion"
"118","consenso"
"119","mercado"
"120","anticipa"
"121","actividad"
"122","mundial"
"123","medida"
"124","ppc"
"125","caera"
"126","menos"
"127","previsto"
"128","preve"
"129","prom"
"130","prom"
"131","f"
"132","f"
"133","f"
"134","repunte"
"135","generalizado"
"136","destaca"
"137","correccion"
"138","mundial"
"139","proyecciones"
"140","unidos"
"141","economias"
"142","asiaticas"
"143","ello"
"144","impulsara"
"145","mundial"
"146","tcn"
"147","mercado"
"148","recuperacion"
"149","principales"
"150","socios"
"151","comerciales"
"152","unidos"
"153","perspectivas"
"154","crecimiento"
"155","unidos"
"156","bimodalidad"
"157","fracciones"
"158","similares"
"159","agentes"
"160","esperan"
"161","resto"
"162","asia"
"163","recuperacion"
"164","rapida"
"165","crecimiento"
"166","bajo"
"167","cifras"
"168","previstas"
"169","actividad"
"170","mundial"
"171","bienio"
"172","menores"
"173","observadas"
"174","exp"
"175","productos"
"176","basicos"
"177","inmediatamente"
"178","anteriores"
"179","crisis"
"180","financieraeconomica"
"181","socios"
"182","comerciales"
"183","restricciones"
"184","financieras"
"185","mundo"
"186","desarrollado"
"187","perspectivas"
"188","estimacion"
"189","menor"
"190","crecimiento"
"191","tendencia"
